pupilonrolltableid,NativeId,termlyexclusionsonrolltableid,termlyexclusionsonrollorderseqcolumn,sourceid,startdate,sessions,reason1,reason2,reason3,category,senprovision
07cc9eed-967,SCH1,ed4fbe05,231,b0613720,2024-Sep-16 00:00:00,10.0,VP,,,LNCH,
07cc9eed-967,SCH1,6d204b17,232,b0613720,2024-Dec-07 00:00:00,10.0,PA,,,PERM,
0895adca-c7e,SCH6,ccee735e,233,de8fbaff,2024-Dec-13 00:00:00,10.0,DB,VA,,FIXD,E
0895adca-c7e,SCH6,41e053df,234,de8fbaff,2024-Oct-07 00:00:00,10.0,BU,,,FIXD,E
0895adca-c7e,SCH6,75f63b98,235,de8fbaff,2024-Nov-16 00:00:00,10.0,RA,SM,,FIXD,E
0895adca-c7e,SCH6,d391a476,236,de8fbaff,2024-Sep-06 00:00:00,10.0,BU,OT,,PERM,E
0895adca-c7e,SCH6,5e7c4569,237,de8fbaff,2024-Sep-26 00:00:00,10.0,BU,SM,DB,FIXD,E
0895adca-c7e,SCH6,5869bade,238,de8fbaff,2024-Oct-11 00:00:00,10.0,DB,,,FIXD,E
0895adca-c7e,SCH6,17b424fc,239,de8fbaff,2024-Nov-19 00:00:00,10.0,PA,,,FIXD,E
0895adca-c7e,SCH6,704f280c,240,de8fbaff,2024-Nov-23 00:00:00,10.0,VP,DB,,PERM,E
089acc1b-ceb,SCH3,e5f72fd9,241,fbd87f4e,2024-Oct-28 00:00:00,10.0,BU,,,LNCH,
089acc1b-ceb,SCH3,6b32f317,242,fbd87f4e,2024-Oct-26 00:00:00,10.0,VP,BU,,PERM,
089acc1b-ceb,SCH3,c4b21b56,243,fbd87f4e,2024-Oct-04 00:00:00,10.0,TH,,,PERM,
089acc1b-ceb,SCH3,7cda7b2a,244,fbd87f4e,2024-Sep-26 00:00:00,10.0,RA,,,PERM,
089acc1b-ceb,SCH3,67f93e94,245,fbd87f4e,2024-Nov-13 00:00:00,10.0,RA,,,PERM,
089acc1b-ceb,SCH3,d146c9ae,246,fbd87f4e,2024-Oct-04 00:00:00,10.0,PP,DM,,PERM,
089acc1b-ceb,SCH3,d1a79cfa,247,fbd87f4e,2024-Oct-02 00:00:00,10.0,SM,,,LNCH,
089acc1b-ceb,SCH3,5b7cfd8d,248,fbd87f4e,2024-Sep-21 00:00:00,10.0,RA,,,LNCH,
08d14d51-6ca,SCH8,189cbb14,249,2374bb32,2024-Sep-08 00:00:00,10.0,BU,,,FIXD,
08d14d51-6ca,SCH8,d72b5940,250,2374bb32,2024-Oct-24 00:00:00,10.0,VP,DA,,LNCH,
08d14d51-6ca,SCH8,c38fdbfd,251,2374bb32,2024-Sep-30 00:00:00,10.0,DM,,,FIXD,
08d14d51-6ca,SCH8,2869088e,252,2374bb32,2024-Nov-30 00:00:00,10.0,VP,,,PERM,
08d14d51-6ca,SCH8,b4c7470d,253,2374bb32,2024-Dec-09 00:00:00,10.0,OT,PP,,PERM,
08d14d51-6ca,SCH8,6f5e8276,254,2374bb32,2024-Sep-16 00:00:00,10.0,BU,,,PERM,
08db36e8-ce1,SCH4,7f76bac5,255,cb86ce07,2024-Nov-20 00:00:00,10.0,DM,,,FIXD,K
08db36e8-ce1,SCH4,36393ec9,256,cb86ce07,2024-Oct-09 00:00:00,10.0,BU,,,LNCH,K
08db36e8-ce1,SCH4,c99fe30a,257,cb86ce07,2024-Nov-19 00:00:00,10.0,SM,,,FIXD,K
08db36e8-ce1,SCH4,91126d96,258,cb86ce07,2024-Dec-13 00:00:00,10.0,PA,,,PERM,K
08db36e8-ce1,SCH4,fe91119f,259,cb86ce07,2024-Nov-12 00:00:00,10.0,OT,,,PERM,K
08db36e8-ce1,SCH4,1f54bb05,260,cb86ce07,2024-Dec-01 00:00:00,10.0,VP,RA,,FIXD,K
08db36e8-ce1,SCH4,7792a894,261,cb86ce07,2024-Oct-13 00:00:00,10.0,VA,,,FIXD,K
08db36e8-ce1,SCH4,b6b1ad4a,262,cb86ce07,2024-Sep-20 00:00:00,10.0,VA,DA,,LNCH,K
09010a1a-798,SCH2,1b73e616,263,21341ab1,2024-Sep-17 00:00:00,10.0,SM,,,LNCH,
09010a1a-798,SCH2,e9d6d072,264,21341ab1,2024-Nov-15 00:00:00,10.0,VP,,,LNCH,
09010a1a-798,SCH2,3237a276,265,21341ab1,2024-Nov-22 00:00:00,10.0,RA,OT,SM,FIXD,
09010a1a-798,SCH2,86ab49d6,266,21341ab1,2024-Oct-20 00:00:00,10.0,TH,,,FIXD,
09010a1a-798,SCH2,66065c33,267,21341ab1,2024-Nov-09 00:00:00,10.0,BU,,,PERM,
09010a1a-798,SCH2,6f40a1dc,268,21341ab1,2024-Oct-06 00:00:00,10.0,VP,,,FIXD,
09010a1a-798,SCH2,5dbc03a3,269,21341ab1,2024-Nov-14 00:00:00,10.0,RA,DM,BU,PERM,
09010a1a-798,SCH2,cdbe45bf,270,21341ab1,2024-Dec-08 00:00:00,10.0,VA,,,FIXD,
0915129a-4c5,SCH1,8b8735f8,271,db12189c,2024-Nov-01 00:00:00,10.0,SM,,,FIXD,
0915129a-4c5,SCH1,d153f730,272,db12189c,2024-Oct-28 00:00:00,10.0,DA,,,PERM,
0915129a-4c5,SCH1,5a280064,273,db12189c,2024-Oct-28 00:00:00,10.0,OT,VP,,LNCH,
0915129a-4c5,SCH1,c569a2dd,274,db12189c,2024-Dec-08 00:00:00,10.0,SM,,,FIXD,
0915129a-4c5,SCH1,7af8bad3,275,db12189c,2024-Nov-02 00:00:00,10.0,SM,,,FIXD,
096a33fd-3c4,SCH8,79c7cd2b,276,e2cd3ea5,2024-Nov-17 00:00:00,10.0,PP,BU,,FIXD,
096a33fd-3c4,SCH8,8e79fd4f,277,e2cd3ea5,2024-Oct-12 00:00:00,10.0,BU,,,PERM,
096a33fd-3c4,SCH8,174d884d,278,e2cd3ea5,2024-Oct-04 00:00:00,10.0,DA,RA,,PERM,
096e7d6e-baa,SCH6,2b3b4a85,279,c48f8a27,2024-Nov-16 00:00:00,10.0,PP,,,FIXD,S
097b66e3-ba9,SCH1,505e48e0,280,b5d9e2c1,2024-Oct-09 00:00:00,10.0,PP,,,FIXD,
097b66e3-ba9,SCH1,8c872e52,281,b5d9e2c1,2024-Oct-29 00:00:00,10.0,PP,,,LNCH,
097b66e3-ba9,SCH1,8ab77ff8,282,b5d9e2c1,2024-Dec-08 00:00:00,10.0,BU,DB,,LNCH,
097b66e3-ba9,SCH1,35f2164e,283,b5d9e2c1,2024-Nov-20 00:00:00,10.0,DB,,,FIXD,
097b66e3-ba9,SCH1,e6a836ad,284,b5d9e2c1,2024-Oct-04 00:00:00,10.0,DA,PP,PP,FIXD,
097b66e3-ba9,SCH1,5cea7851,285,b5d9e2c1,2024-Oct-23 00:00:00,10.0,PP,,,PERM,
097b66e3-ba9,SCH1,611b2941,286,b5d9e2c1,2024-Oct-17 00:00:00,10.0,BU,,,LNCH,
097b66e3-ba9,SCH1,f0243777,287,b5d9e2c1,2024-Nov-21 00:00:00,10.0,SM,,,FIXD,
097b66e3-ba9,SCH1,b1193ed1,288,b5d9e2c1,2024-Dec-01 00:00:00,10.0,DM,,,FIXD,
097b66e3-ba9,SCH1,ebce0eb1,289,b5d9e2c1,2024-Dec-03 00:00:00,10.0,PA,,,FIXD,
099e20d6-d19,SCH6,e3cde58a,290,a757f77c,2024-Nov-04 00:00:00,10.0,PA,,,PERM,E
099e20d6-d19,SCH6,004e896e,291,a757f77c,2024-Sep-24 00:00:00,10.0,VA,,,FIXD,E
099e20d6-d19,SCH6,58f27416,292,a757f77c,2024-Oct-06 00:00:00,10.0,RA,OT,,PERM,E
099e20d6-d19,SCH6,c9203525,293,a757f77c,2024-Nov-10 00:00:00,10.0,TH,,,FIXD,E
099e20d6-d19,SCH6,05cb041c,294,a757f77c,2024-Nov-28 00:00:00,10.0,TH,,,LNCH,E
099e20d6-d19,SCH6,4853fe9b,295,a757f77c,2024-Nov-06 00:00:00,10.0,PA,,,FIXD,E
099e20d6-d19,SCH6,330dd452,296,a757f77c,2024-Sep-28 00:00:00,10.0,TH,,,FIXD,E
099e20d6-d19,SCH6,3fe25e36,297,a757f77c,2024-Oct-21 00:00:00,10.0,DM,,,PERM,E
099e20d6-d19,SCH6,3c0e655d,298,a757f77c,2024-Dec-15 00:00:00,10.0,BU,,,FIXD,E
09a3dac4-c70,SCH6,c3ba54e5,299,174421f6,2024-Sep-23 00:00:00,10.0,BU,,,FIXD,N
09a3dac4-c70,SCH6,9226a2ff,300,174421f6,2024-Sep-21 00:00:00,10.0,PP,,,FIXD,N
09a3dac4-c70,SCH6,2c1f0068,301,174421f6,2024-Sep-04 00:00:00,10.0,RA,PA,,FIXD,N
09a3dac4-c70,SCH6,aae08536,302,174421f6,2024-Nov-09 00:00:00,10.0,SM,,,FIXD,N
09a3dac4-c70,SCH6,344981a8,303,174421f6,2024-Oct-08 00:00:00,10.0,PP,BU,,PERM,N
09a3dac4-c70,SCH6,ff92ce13,304,174421f6,2024-Oct-10 00:00:00,10.0,VA,,,FIXD,N
09a3dac4-c70,SCH6,eac57ee0,305,174421f6,2024-Oct-01 00:00:00,10.0,PA,PP,,LNCH,N
09a3dac4-c70,SCH6,26e22f21,306,174421f6,2024-Sep-11 00:00:00,10.0,DA,,,FIXD,N
09a3dac4-c70,SCH6,fdd75632,307,174421f6,2024-Sep-06 00:00:00,10.0,RA,BU,,PERM,N
09a3dac4-c70,SCH6,ed6cc854,308,174421f6,2024-Nov-20 00:00:00,10.0,VA,,,FIXD,N
09bc5e79-a23,SCH7,916ded66,309,435f79de,2024-Sep-19 00:00:00,10.0,TH,DM,,FIXD,K
09bc5e79-a23,SCH7,3d378378,310,435f79de,2024-Sep-26 00:00:00,10.0,SM,,,PERM,K
09bc5e79-a23,SCH7,3ba3451f,311,435f79de,2024-Sep-28 00:00:00,10.0,DM,,,PERM,K
09bc5e79-a23,SCH7,d45300ca,312,435f79de,2024-Sep-11 00:00:00,10.0,BU,VA,DM,PERM,K
09bc5e79-a23,SCH7,fe4d0691,313,435f79de,2024-Dec-06 00:00:00,10.0,BU,RA,,LNCH,K
09c7ea82-231,SCH2,9bb68a5d,314,19a893b3,2024-Sep-09 00:00:00,10.0,SM,PA,,LNCH,S
09c7ea82-231,SCH2,c97dd574,315,19a893b3,2024-Dec-04 00:00:00,10.0,SM,BU,,FIXD,S
09c7ea82-231,SCH2,4b3108c2,316,19a893b3,2024-Dec-07 00:00:00,10.0,DM,,,PERM,S
09d68658-4cb,SCH1,2cc778a5,317,9327940d,2024-Sep-07 00:00:00,10.0,TH,SM,,PERM,E
09d68658-4cb,SCH1,96219e22,318,9327940d,2024-Nov-29 00:00:00,10.0,OT,DM,,FIXD,E
09d68658-4cb,SCH1,cc349f8a,319,9327940d,2024-Oct-04 00:00:00,10.0,VP,,,FIXD,E
09d68658-4cb,SCH1,77410fba,320,9327940d,2024-Sep-24 00:00:00,10.0,VA,DB,,PERM,E
09d68658-4cb,SCH1,8c5ab2b7,321,9327940d,2024-Nov-29 00:00:00,10.0,DB,,,PERM,E
09d68658-4cb,SCH1,5247ef30,322,9327940d,2024-Sep-05 00:00:00,10.0,DM,,,FIXD,E
09d68658-4cb,SCH1,faa50e6f,323,9327940d,2024-Oct-15 00:00:00,10.0,PP,DM,,FIXD,E
09d68658-4cb,SCH1,4b9f9dc6,324,9327940d,2024-Nov-14 00:00:00,10.0,SM,VA,,PERM,E
09d9dc7a-e48,SCH3,dd1a542f,325,a27cdea9,2024-Sep-10 00:00:00,10.0,VP,,,FIXD,N
09d9dc7a-e48,SCH3,63988c53,326,a27cdea9,2024-Sep-26 00:00:00,10.0,RA,,,PERM,N
09d9dc7a-e48,SCH3,47db8932,327,a27cdea9,2024-Dec-12 00:00:00,10.0,RA,,,PERM,N
09d9dc7a-e48,SCH3,d64d4bb9,328,a27cdea9,2024-Oct-24 00:00:00,10.0,TH,,,PERM,N
09d9dc7a-e48,SCH3,b7c66b62,329,a27cdea9,2024-Sep-29 00:00:00,10.0,RA,,,FIXD,N
09d9dc7a-e48,SCH3,371e938a,330,a27cdea9,2024-Sep-11 00:00:00,10.0,RA,,,LNCH,N
09d9dc7a-e48,SCH3,235f2c05,331,a27cdea9,2024-Sep-24 00:00:00,10.0,VA,VP,,PERM,N
09d9dc7a-e48,SCH3,54c0ae39,332,a27cdea9,2024-Oct-24 00:00:00,10.0,DB,PP,,FIXD,N
09d9dc7a-e48,SCH3,c9518838,333,a27cdea9,2024-Sep-21 00:00:00,10.0,SM,,,FIXD,N
09d9dc7a-e48,SCH3,8b41693c,334,a27cdea9,2024-Sep-04 00:00:00,10.0,DA,,,PERM,N
09fbfa86-f49,SCH8,c021c77b,335,466d937d,2024-Dec-16 00:00:00,10.0,PA,,,PERM,
09fbfa86-f49,SCH8,1ef55aa3,336,466d937d,2024-Sep-09 00:00:00,10.0,PP,,,PERM,
09fbfa86-f49,SCH8,2c27175d,337,466d937d,2024-Oct-15 00:00:00,10.0,PA,BU,,FIXD,
09fbfa86-f49,SCH8,0097c891,338,466d937d,2024-Oct-17 00:00:00,10.0,PP,,,FIXD,
09fbfa86-f49,SCH8,b176c692,339,466d937d,2024-Sep-25 00:00:00,10.0,RA,,,PERM,
09fbfa86-f49,SCH8,68e24745,340,466d937d,2024-Dec-08 00:00:00,10.0,DM,,,PERM,
0a378bfa-f04,SCH6,29d95f6b,341,da523772,2024-Nov-25 00:00:00,10.0,PA,,,FIXD,E
0a378bfa-f04,SCH6,4cdeb91a,342,da523772,2024-Sep-24 00:00:00,10.0,PA,,,FIXD,E
0a378bfa-f04,SCH6,164af278,343,da523772,2024-Sep-17 00:00:00,10.0,PP,,,FIXD,E
0a378bfa-f04,SCH6,119ada51,344,da523772,2024-Oct-01 00:00:00,10.0,DM,,,LNCH,E
0a378bfa-f04,SCH6,cd7d8d70,345,da523772,2024-Nov-01 00:00:00,10.0,DA,,,PERM,E
0a378bfa-f04,SCH6,1954b333,346,da523772,2024-Nov-09 00:00:00,10.0,BU,,,PERM,E
0a8dd423-e3f,SCH2,7c973052,347,bf8a2721,2024-Dec-08 00:00:00,10.0,PA,,,LNCH,
0a8dd423-e3f,SCH2,79a2af39,348,bf8a2721,2024-Oct-10 00:00:00,10.0,RA,,,LNCH,
0a8dd423-e3f,SCH2,a5309f42,349,bf8a2721,2024-Nov-25 00:00:00,10.0,VP,PP,,FIXD,
0a8dd423-e3f,SCH2,2809f1d1,350,bf8a2721,2024-Sep-21 00:00:00,10.0,VA,VP,,FIXD,
0a8dd423-e3f,SCH2,a5b22e44,351,bf8a2721,2024-Oct-19 00:00:00,10.0,RA,SM,SM,PERM,
0a8dd423-e3f,SCH2,766c22db,352,bf8a2721,2024-Oct-03 00:00:00,10.0,VA,,,PERM,
0a915061-38d,SCH6,a2da2c6a,353,9f1c6c38,2024-Oct-24 00:00:00,10.0,VP,PP,,FIXD,
0a915061-38d,SCH6,634cba90,354,9f1c6c38,2024-Oct-17 00:00:00,10.0,SM,,TH,FIXD,
0a915061-38d,SCH6,4b268b85,355,9f1c6c38,2024-Nov-29 00:00:00,10.0,VA,RA,DA,FIXD,
0a915061-38d,SCH6,ef7a0d89,356,9f1c6c38,2024-Sep-29 00:00:00,10.0,PP,,,LNCH,
0a915061-38d,SCH6,568c885d,357,9f1c6c38,2024-Sep-12 00:00:00,10.0,SM,PP,,PERM,
0a915061-38d,SCH6,19fd404a,358,9f1c6c38,2024-Nov-19 00:00:00,10.0,PA,RA,,FIXD,
0a915061-38d,SCH6,46b6616e,359,9f1c6c38,2024-Nov-29 00:00:00,10.0,OT,SM,,FIXD,
0a915061-38d,SCH6,a06059cb,360,9f1c6c38,2024-Oct-29 00:00:00,10.0,DM,,,LNCH,
0a9bc41e-af9,SCH7,cf10956f,361,bb5cb380,2024-Dec-04 00:00:00,10.0,PA,,,PERM,K
0a9bc41e-af9,SCH7,d86f8776,362,bb5cb380,2024-Dec-18 00:00:00,10.0,DB,,,FIXD,K
0a9bc41e-af9,SCH7,55799c19,363,bb5cb380,2024-Dec-18 00:00:00,10.0,DA,,,LNCH,K
0aa80379-a99,SCH7,e2950e75,364,1ac415bf,2024-Dec-05 00:00:00,10.0,DA,,BU,LNCH,
0aa80379-a99,SCH7,3b95cf1a,365,1ac415bf,2024-Oct-25 00:00:00,10.0,PP,,,LNCH,
0aa80379-a99,SCH7,91eeaa49,366,1ac415bf,2024-Sep-10 00:00:00,10.0,VP,,,FIXD,
0af86670-52a,SCH7,793485fb,367,a6075637,2024-Oct-30 00:00:00,10.0,DM,,,PERM,
0af86670-52a,SCH7,438aae14,368,a6075637,2024-Oct-27 00:00:00,10.0,TH,,,LNCH,
0af86670-52a,SCH7,eec561ef,369,a6075637,2024-Sep-29 00:00:00,10.0,BU,,,PERM,
0af86670-52a,SCH7,0eb248bb,370,a6075637,2024-Oct-08 00:00:00,10.0,VA,,,PERM,
0af86670-52a,SCH7,d271aca6,371,a6075637,2024-Oct-05 00:00:00,10.0,VP,,,LNCH,
0af86670-52a,SCH7,e4d2ba86,372,a6075637,2024-Nov-15 00:00:00,10.0,OT,BU,,PERM,
0b135e79-6df,SCH3,07269adc,373,589841d7,2024-Nov-26 00:00:00,10.0,PA,PA,,LNCH,
0b135e79-6df,SCH3,6517ffd7,374,589841d7,2024-Sep-13 00:00:00,10.0,BU,PP,,FIXD,
0b135e79-6df,SCH3,867c47df,375,589841d7,2024-Sep-24 00:00:00,10.0,PP,,,FIXD,
0b135e79-6df,SCH3,73fbafc7,376,589841d7,2024-Nov-16 00:00:00,10.0,DM,,,FIXD,
0b135e79-6df,SCH3,84aff5cc,377,589841d7,2024-Oct-11 00:00:00,10.0,VA,SM,,LNCH,
0b135e79-6df,SCH3,32bd173e,378,589841d7,2024-Sep-19 00:00:00,10.0,VA,VA,,LNCH,
0bcfc02c-a33,SCH2,30ae6dbb,379,c909f55e,2024-Dec-17 00:00:00,10.0,PP,,,PERM,
0bcfc02c-a33,SCH2,580ec5e3,380,c909f55e,2024-Sep-09 00:00:00,10.0,PP,,,PERM,
0bcfc02c-a33,SCH2,6a72afda,381,c909f55e,2024-Oct-11 00:00:00,10.0,SM,,,FIXD,
0bcfc02c-a33,SCH2,03f600ff,382,c909f55e,2024-Nov-03 00:00:00,10.0,DB,,,LNCH,
0bcfc02c-a33,SCH2,90875e1e,383,c909f55e,2024-Oct-13 00:00:00,10.0,SM,,,FIXD,
0bcfc02c-a33,SCH2,4be84028,384,c909f55e,2024-Oct-04 00:00:00,10.0,VP,,,LNCH,
0bcfc02c-a33,SCH2,756e6bf8,385,c909f55e,2024-Dec-02 00:00:00,10.0,SM,PP,,LNCH,
0be50e5b-a48,SCH5,5537a728,386,363eac2c,2024-Oct-02 00:00:00,10.0,PP,VP,VP,LNCH,K
0be50e5b-a48,SCH5,d2b6cfd9,387,363eac2c,2024-Oct-18 00:00:00,10.0,PP,,,PERM,K
0be50e5b-a48,SCH5,48581824,388,363eac2c,2024-Oct-21 00:00:00,10.0,PP,,,PERM,K
0be50e5b-a48,SCH5,1c90a767,389,363eac2c,2024-Oct-30 00:00:00,10.0,PP,,,LNCH,K
0be50e5b-a48,SCH5,db234713,390,363eac2c,2024-Sep-10 00:00:00,10.0,SM,,,PERM,K
0be50e5b-a48,SCH5,8833b31f,391,363eac2c,2024-Nov-30 00:00:00,10.0,BU,,,PERM,K
0be50e5b-a48,SCH5,91bb27bd,392,363eac2c,2024-Dec-10 00:00:00,10.0,VP,TH,SM,LNCH,K
0be50e5b-a48,SCH5,c6633026,393,363eac2c,2024-Dec-19 00:00:00,10.0,PP,,,LNCH,K
0c100982-37d,SCH6,b43febac,394,65914ede,2024-Sep-09 00:00:00,10.0,DB,RA,,PERM,
0c157ddd-5cf,SCH6,a1e900fa,395,f3074d29,2024-Dec-15 00:00:00,10.0,RA,,,FIXD,
0c157ddd-5cf,SCH6,d4209055,396,f3074d29,2024-Sep-13 00:00:00,10.0,BU,,,PERM,
0c157ddd-5cf,SCH6,67764bff,397,f3074d29,2024-Nov-14 00:00:00,10.0,VA,,,PERM,
0c157ddd-5cf,SCH6,403c22c3,398,f3074d29,2024-Sep-06 00:00:00,10.0,DA,VP,PA,LNCH,
0c157ddd-5cf,SCH6,cada7ccc,399,f3074d29,2024-Dec-11 00:00:00,10.0,TH,,,FIXD,
0c157ddd-5cf,SCH6,91393a63,400,f3074d29,2024-Sep-20 00:00:00,10.0,VP,,,FIXD,
0c157ddd-5cf,SCH6,f4e472f0,401,f3074d29,2024-Oct-05 00:00:00,10.0,PA,,TH,LNCH,
0c157ddd-5cf,SCH6,e91cdd03,402,f3074d29,2024-Dec-03 00:00:00,10.0,RA,,,FIXD,
0c157ddd-5cf,SCH6,63b054ea,403,f3074d29,2024-Nov-26 00:00:00,10.0,PP,PA,,LNCH,
0c157ddd-5cf,SCH6,c0161b54,404,f3074d29,2024-Nov-07 00:00:00,10.0,DB,,,PERM,
0c6835a2-6c3,SCH4,728645cb,405,9d9c2bd3,2024-Sep-24 00:00:00,10.0,DA,,,FIXD,
0c6835a2-6c3,SCH4,dda93985,406,9d9c2bd3,2024-Oct-19 00:00:00,10.0,VA,PP,,PERM,
0c9838f4-87b,SCH8,e0f048d4,407,5e71b2a7,2024-Sep-14 00:00:00,10.0,RA,RA,,FIXD,S
0ca115a9-953,SCH4,57ab62f4,408,ed68dd69,2024-Nov-07 00:00:00,10.0,VP,VA,,PERM,
0ca115a9-953,SCH4,89b32d6e,409,ed68dd69,2024-Sep-29 00:00:00,10.0,PP,VP,,FIXD,
0ca115a9-953,SCH4,c746ff82,410,ed68dd69,2024-Dec-16 00:00:00,10.0,RA,VP,,FIXD,
0ca115a9-953,SCH4,af5c0f0f,411,ed68dd69,2024-Sep-13 00:00:00,10.0,DB,OT,,PERM,
0ca115a9-953,SCH4,d0dcff8e,412,ed68dd69,2024-Sep-26 00:00:00,10.0,SM,,,PERM,
0ca115a9-953,SCH4,22dfd858,413,ed68dd69,2024-Nov-11 00:00:00,10.0,BU,,,FIXD,
0ca115a9-953,SCH4,daada6a3,414,ed68dd69,2024-Oct-29 00:00:00,10.0,VA,,,FIXD,
0ca115a9-953,SCH4,004cc2f5,415,ed68dd69,2024-Nov-21 00:00:00,10.0,SM,BU,,FIXD,
0ca115a9-953,SCH4,44344e3d,416,ed68dd69,2024-Sep-09 00:00:00,10.0,BU,,,PERM,
0caadae5-aa5,SCH2,45430413,417,8eb8a663,2024-Nov-27 00:00:00,10.0,PP,,,FIXD,S
0cb2f253-c5f,SCH2,6f71db81,418,798da34b,2024-Oct-10 00:00:00,10.0,VP,,,PERM,
0cb2f253-c5f,SCH2,e6232b62,419,798da34b,2024-Dec-07 00:00:00,10.0,PA,SM,,PERM,
0cb2f253-c5f,SCH2,da232bf5,420,798da34b,2024-Dec-15 00:00:00,10.0,OT,,,PERM,
0cb2f253-c5f,SCH2,6c27490e,421,798da34b,2024-Sep-15 00:00:00,10.0,VA,,,FIXD,
0cb2f253-c5f,SCH2,d1e8df42,422,798da34b,2024-Sep-06 00:00:00,10.0,PA,SM,,FIXD,
0cb2f253-c5f,SCH2,e4ee7c39,423,798da34b,2024-Nov-05 00:00:00,10.0,DB,DA,,PERM,
0cb2f253-c5f,SCH2,1aa86c8d,424,798da34b,2024-Dec-07 00:00:00,10.0,SM,PA,,FIXD,
0cb2f253-c5f,SCH2,ea7c632d,425,798da34b,2024-Dec-14 00:00:00,10.0,VP,VP,,PERM,
0cbf0a49-50a,SCH4,087e45d0,426,a4a0b454,2024-Sep-13 00:00:00,10.0,OT,,,LNCH,S
0cbf0a49-50a,SCH4,76676c7a,427,a4a0b454,2024-Oct-29 00:00:00,10.0,RA,,VA,LNCH,S
0cbf0a49-50a,SCH4,514bf40a,428,a4a0b454,2024-Oct-11 00:00:00,10.0,BU,,,PERM,S
0cbf0a49-50a,SCH4,cdf1df2c,429,a4a0b454,2024-Oct-23 00:00:00,10.0,DB,,,FIXD,S
0cbfbc95-281,SCH4,c03e0880,430,8d2d946a,2024-Dec-06 00:00:00,10.0,OT,,BU,LNCH,E
0cbfbc95-281,SCH4,ebe8f07c,431,8d2d946a,2024-Nov-06 00:00:00,10.0,TH,,,FIXD,E
0cbfbc95-281,SCH4,c50364e7,432,8d2d946a,2024-Oct-27 00:00:00,10.0,PP,TH,,PERM,E
0cbfbc95-281,SCH4,741e429b,433,8d2d946a,2024-Sep-27 00:00:00,10.0,PA,RA,,FIXD,E
0cbfbc95-281,SCH4,bb8d5eea,434,8d2d946a,2024-Nov-18 00:00:00,10.0,PP,PP,,PERM,E
0cbfbc95-281,SCH4,09a5a83c,435,8d2d946a,2024-Sep-28 00:00:00,10.0,BU,DB,,PERM,E
0d43e519-c0d,SCH8,badafac0,436,70fa1510,2024-Nov-22 00:00:00,10.0,VA,,,LNCH,A
0d43e519-c0d,SCH8,7bf3597f,437,70fa1510,2024-Oct-30 00:00:00,10.0,PP,,,LNCH,A
0d43e519-c0d,SCH8,5adea7ed,438,70fa1510,2024-Dec-11 00:00:00,10.0,DM,,,FIXD,A
0d43e519-c0d,SCH8,ab83dd72,439,70fa1510,2024-Sep-06 00:00:00,10.0,RA,,,PERM,A
0d43e519-c0d,SCH8,9c16b4d8,440,70fa1510,2024-Oct-22 00:00:00,10.0,VA,,,PERM,A
0d43e519-c0d,SCH8,af0bbeef,441,70fa1510,2024-Nov-14 00:00:00,10.0,BU,,,FIXD,A
0d43e519-c0d,SCH8,45257c60,442,70fa1510,2024-Oct-29 00:00:00,10.0,PP,,,LNCH,A
0d44bf7d-13a,SCH7,17a1fcb0,443,61615cd7,2024-Sep-19 00:00:00,10.0,RA,,,LNCH,
0d44bf7d-13a,SCH7,8a81241d,444,61615cd7,2024-Nov-22 00:00:00,10.0,PP,,,FIXD,
0d87f7fd-ad0,SCH4,03ce7c96,445,1ec3efd7,2024-Sep-10 00:00:00,10.0,PP,,,FIXD,N
0d87f7fd-ad0,SCH4,bba3add6,446,1ec3efd7,2024-Sep-29 00:00:00,10.0,RA,VP,,PERM,N
0d87f7fd-ad0,SCH4,84ef91fe,447,1ec3efd7,2024-Oct-02 00:00:00,10.0,PP,,,PERM,N
0d87f7fd-ad0,SCH4,cbfd74d3,448,1ec3efd7,2024-Oct-21 00:00:00,10.0,DA,,,LNCH,N
0d87f7fd-ad0,SCH4,747f31cf,449,1ec3efd7,2024-Nov-02 00:00:00,10.0,VP,DM,,LNCH,N
0dd927ed-323,SCH5,afd167c4,450,8c498f68,2024-Nov-28 00:00:00,10.0,DM,,,LNCH,S
0dd927ed-323,SCH5,fe04970f,451,8c498f68,2024-Sep-21 00:00:00,10.0,VP,,,LNCH,S
0dd927ed-323,SCH5,3098afed,452,8c498f68,2024-Sep-23 00:00:00,10.0,SM,,,LNCH,S
0df96030-c04,SCH8,a436e1a7,453,0df403dc,2024-Sep-06 00:00:00,10.0,OT,,,PERM,N
0df96030-c04,SCH8,342b261c,454,0df403dc,2024-Oct-18 00:00:00,10.0,SM,,,PERM,N
0e015250-dd4,SCH5,2879ea07,455,e59d2e42,2024-Oct-14 00:00:00,10.0,PA,VA,,FIXD,
0e015250-dd4,SCH5,a5eb245d,456,e59d2e42,2024-Oct-01 00:00:00,10.0,PP,,,LNCH,
0e015250-dd4,SCH5,b70baf29,457,e59d2e42,2024-Nov-13 00:00:00,10.0,SM,,,LNCH,
0e015250-dd4,SCH5,faec92f9,458,e59d2e42,2024-Dec-10 00:00:00,10.0,SM,,,LNCH,
0e05c538-0dc,SCH2,f5f1a6e4,459,3b7889a7,2024-Dec-09 00:00:00,10.0,OT,,DB,PERM,K
0e05c538-0dc,SCH2,714cfc65,460,3b7889a7,2024-Oct-29 00:00:00,10.0,PA,VA,,PERM,K
