pupilnolongeronrolltableid,NativeId,termlysessiondetailsoffrolltableid,termlysessiondetailsoffrollorderseqcolumn,sourceid,sessions,attendancereason
9fd6942c-955,SCH2,5b34bfba,1922,189f3a1b,127.0,N
9fd6942c-955,SCH2,a945f96e,1929,189f3a1b,131.0,O
9fd6942c-955,SCH2,aac89739,1921,189f3a1b,130.0,T
9fd6942c-955,SCH2,7cce9385,1924,189f3a1b,134.0,Y
a096e7fe-1dc,SCH4,ddc49ef1,1932,4cc0fefb,130.0,C
a096e7fe-1dc,SCH4,5776c5dd,1934,4cc0fefb,127.0,E
a096e7fe-1dc,SCH4,d4b6db0b,1933,4cc0fefb,128.0,H
a096e7fe-1dc,SCH4,04e2cd6d,1931,4cc0fefb,135.0,I
a096e7fe-1dc,SCH6,c7b939b2,1930,de6551b1,128.0,M
a1475d51-d2d,SCH2,9057d313,1937,d09d6677,125.0,O
a1475d51-d2d,SCH2,b9b32927,1936,d09d6677,124.0,R
a1475d51-d2d,SCH2,a670a40a,1935,d09d6677,125.0,X
a1475d51-d2d,SCH6,3e4c1566,1944,014bf41e,129.0,C
a1475d51-d2d,SCH6,aa3d985e,1948,014bf41e,134.0,E
a1475d51-d2d,SCH6,10d39c3d,1952,014bf41e,118.0,H
a1475d51-d2d,SCH6,cac89086,1950,014bf41e,133.0,I
a1475d51-d2d,SCH6,4f572ce2,1947,014bf41e,123.0,R
a1475d51-d2d,SCH8,905ea5bf,1942,9b02aa21,122.0,C
a1475d51-d2d,SCH8,9cc6f8d9,1938,9b02aa21,126.0,M
a1475d51-d2d,SCH8,c424d63a,1939,9b02aa21,129.0,U
a1475d51-d2d,SCH8,a422ae12,1943,9b02aa21,135.0,Y
a1475d51-d2d,SCH8,78139f5e,1940,9b02aa21,135.0,Z
a29c29cd-194,SCH3,75c6e30a,1958,998a820a,136.0,C
a29c29cd-194,SCH3,ebc8ce93,1960,998a820a,125.0,I
a29c29cd-194,SCH3,d3c55621,1953,998a820a,136.0,M
a29c29cd-194,SCH3,1b3e84e9,1957,998a820a,121.0,N
a29c29cd-194,SCH3,77e05aa2,1961,998a820a,130.0,O
a29c29cd-194,SCH3,e0b1287d,1955,998a820a,126.0,S
a29c29cd-194,SCH3,dbe903cd,1956,998a820a,135.0,U
a29c29cd-194,SCH7,01a21f88,1963,922f60a0,117.0,E
a29c29cd-194,SCH7,d053593c,1962,922f60a0,130.0,H
a29c29cd-194,SCH7,10abe69c,1968,922f60a0,135.0,I
a29c29cd-194,SCH7,86262baf,1967,922f60a0,122.0,M
a29c29cd-194,SCH7,be498590,1966,922f60a0,129.0,N
a29c29cd-194,SCH7,301823d1,1964,922f60a0,137.0,O
a29c29cd-194,SCH7,61b70351,1965,922f60a0,134.0,S
a32a8a7c-59f,SCH1,c3f94efc,1970,675dc596,135.0,C
a32a8a7c-59f,SCH1,d463f4db,1971,675dc596,138.0,H
a32a8a7c-59f,SCH1,ffe023c5,1977,675dc596,124.0,M
a32a8a7c-59f,SCH1,703c58a4,1974,675dc596,134.0,N
a32a8a7c-59f,SCH1,de7a5eb2,1973,675dc596,122.0,T
a32a8a7c-59f,SCH1,2a7aa89d,1975,675dc596,124.0,Y
a334631e-71d,SCH7,917adf11,1987,f23d616b,127.0,C
a334631e-71d,SCH7,4b62d50d,1981,f23d616b,129.0,E
a334631e-71d,SCH7,139f358f,1982,f23d616b,133.0,G
a334631e-71d,SCH7,4df004f1,1980,f23d616b,131.0,M
a334631e-71d,SCH7,35fa91bf,1979,f23d616b,128.0,N
a334631e-71d,SCH7,75917cab,1985,f23d616b,130.0,R
a334631e-71d,SCH7,b11b42d0,1983,f23d616b,127.0,X
a334631e-71d,SCH7,4bf1f95f,1988,f23d616b,138.0,Y
a334631e-71d,SCH7,7066d707,1984,f23d616b,125.0,Z
a3854e48-4c2,SCH6,d53d9003,1991,9c4b5161,126.0,E
a3854e48-4c2,SCH6,3a54a447,1989,9c4b5161,129.0,I
a3b28d0d-bc1,SCH3,4be157cf,1994,badfd249,139.0,#
a3b28d0d-bc1,SCH3,edd729d1,1995,badfd249,136.0,C
a3b28d0d-bc1,SCH3,fdfa952b,1993,badfd249,137.0,M
a3b28d0d-bc1,SCH3,d9cf7b9a,1992,badfd249,121.0,U
a423dc7d-1ac,SCH1,423fb4e6,2002,3be9ee47,125.0,#
a423dc7d-1ac,SCH1,f3449e43,1996,3be9ee47,134.0,M
a423dc7d-1ac,SCH1,a56042e7,2001,3be9ee47,132.0,N
a423dc7d-1ac,SCH1,2b8880ee,2000,3be9ee47,126.0,R
a423dc7d-1ac,SCH1,52bc5631,1997,3be9ee47,123.0,S
a423dc7d-1ac,SCH4,82893c70,2007,8bc56032,129.0,C
a423dc7d-1ac,SCH4,d283872d,2009,8bc56032,124.0,E
a423dc7d-1ac,SCH4,0807583d,2005,8bc56032,143.0,H
a423dc7d-1ac,SCH4,3cd1f6c7,2003,8bc56032,135.0,I
a423dc7d-1ac,SCH4,b87acda1,2008,8bc56032,131.0,U
a423dc7d-1ac,SCH4,955f3b08,2004,8bc56032,132.0,Y
a480608f-407,SCH8,d7179bec,2015,9879391d,133.0,C
a480608f-407,SCH8,75675d58,2016,9879391d,132.0,G
a480608f-407,SCH8,68cfedaf,2013,9879391d,127.0,M
a480608f-407,SCH8,790e41e8,2011,9879391d,131.0,R
a480608f-407,SCH8,4fbe80d8,2014,9879391d,135.0,X
a52062e7-420,SCH5,5772c631,2018,3c56992d,129.0,O
a59058e1-f63,SCH1,e597f6eb,2020,f05a5578,129.0,E
a59058e1-f63,SCH1,b5788bc9,2022,f05a5578,130.0,G
a59058e1-f63,SCH1,21ecf913,2019,f05a5578,123.0,M
a59058e1-f63,SCH1,a8e69e8c,2021,f05a5578,130.0,O
a59058e1-f63,SCH1,9389f796,2023,f05a5578,134.0,U
a6159565-232,SCH6,788c8457,2025,520e1e1c,124.0,C
a6203b1e-dd3,SCH8,73ac739e,2026,ad443f66,125.0,H
a64f7b76-f6d,SCH7,e2b0f7b7,2035,c34bc858,129.0,#
a64f7b76-f6d,SCH7,7ef5a040,2027,c34bc858,127.0,C
a64f7b76-f6d,SCH7,5fced54b,2030,c34bc858,135.0,E
a64f7b76-f6d,SCH7,8126729b,2029,c34bc858,133.0,G
a64f7b76-f6d,SCH7,856dd390,2033,c34bc858,121.0,H
a64f7b76-f6d,SCH7,17144592,2034,c34bc858,137.0,I
a64f7b76-f6d,SCH7,98b797fc,2028,c34bc858,128.0,R
a64f7b76-f6d,SCH7,82236083,2031,c34bc858,128.0,S
a7045629-a1d,SCH7,4bcc582c,2036,d295ac7d,125.0,C
a7045629-a1d,SCH7,d92698bc,2037,d295ac7d,125.0,N
a7045629-a1d,SCH7,c52b0e2a,2038,d295ac7d,,Z
a810087f-12d,SCH5,13c42441,2040,1e2f7792,132.0,E
a810087f-12d,SCH5,910e6595,2041,1e2f7792,131.0,M
a810087f-12d,SCH5,0c4c3558,2039,1e2f7792,135.0,T
aa1698e7-32f,SCH4,2bf1fc46,2048,047309b2,137.0,C
aa1698e7-32f,SCH4,f5530f98,2044,047309b2,134.0,E
aa1698e7-32f,SCH4,294e9465,2043,047309b2,134.0,M
aa1698e7-32f,SCH4,5a3529a5,2045,047309b2,127.0,N
aa1698e7-32f,SCH4,e316cb0f,2050,047309b2,127.0,U
aa1698e7-32f,SCH4,9bea7d82,2042,047309b2,132.0,Z
aa4481e1-178,SCH1,203cafad,2054,d72faec7,140.0,E
aa4481e1-178,SCH1,e4bd4f55,2051,d72faec7,126.0,G
aa4481e1-178,SCH1,ba9cd35a,2053,d72faec7,134.0,H
aa4481e1-178,SCH1,6e1fb868,2055,d72faec7,134.0,N
ab7b83cd-05b,SCH8,e73cd781,2056,87f02a43,128.0,E
ab7b83cd-05b,SCH8,529c71fb,2057,87f02a43,128.0,N
ab8239fd-554,SCH1,af070362,2060,8c6cb466,131.0,C
ab8239fd-554,SCH1,8f8fcbde,2061,8c6cb466,131.0,G
ab8239fd-554,SCH1,82a6e5a5,2062,8c6cb466,117.0,O
ab8239fd-554,SCH1,d1485221,2063,8c6cb466,124.0,X
ab8239fd-554,SCH2,62815536,2064,0e9f8f94,129.0,C
ab8239fd-554,SCH2,e663e3f8,2067,0e9f8f94,,E
ab8239fd-554,SCH2,10c3db6d,2065,0e9f8f94,118.0,H
ab8239fd-554,SCH2,182c163e,2066,0e9f8f94,131.0,Z
ab9a1ad1-6de,SCH8,9d5ab455,2070,3d82029d,134.0,C
ab9a1ad1-6de,SCH8,43f06076,2072,3d82029d,126.0,G
ab9a1ad1-6de,SCH8,1c26dd17,2075,3d82029d,136.0,H
ab9a1ad1-6de,SCH8,6735ac05,2074,3d82029d,128.0,M
ab9a1ad1-6de,SCH8,fd5fdc99,2076,3d82029d,130.0,N
ab9a1ad1-6de,SCH8,13ea7b61,2073,3d82029d,131.0,R
ab9a1ad1-6de,SCH8,bc5a0f7e,2068,3d82029d,141.0,S
ab9a1ad1-6de,SCH8,bad27b29,2071,3d82029d,126.0,X
ab9a1ad1-6de,SCH8,37649080,2069,3d82029d,128.0,Y
ac358504-5b5,SCH3,acc0ec29,2087,07bdf4b3,142.0,H
ac358504-5b5,SCH3,297a4fbe,2086,07bdf4b3,141.0,M
ac358504-5b5,SCH3,7253eb2a,2089,07bdf4b3,133.0,N
ac358504-5b5,SCH7,b57dc76e,2077,8e2ee031,137.0,E
ac358504-5b5,SCH7,06197067,2080,8e2ee031,129.0,I
ac358504-5b5,SCH7,0bf75bcc,2078,8e2ee031,138.0,M
ac358504-5b5,SCH7,8663824e,2083,8e2ee031,127.0,N
ac358504-5b5,SCH7,4caf079b,2084,8e2ee031,122.0,R
ac358504-5b5,SCH7,806a1c6d,2082,8e2ee031,147.0,U
ac358504-5b5,SCH7,cc54de8e,2079,8e2ee031,125.0,Y
ac358504-5b5,SCH7,78350d52,2085,8e2ee031,128.0,Z
acab7c75-578,SCH1,e53f5240,2091,71315e25,127.0,#
acab7c75-578,SCH1,51be9e29,2093,71315e25,128.0,C
acab7c75-578,SCH1,83469306,2097,71315e25,126.0,E
acab7c75-578,SCH1,a8b2cb49,2090,71315e25,140.0,H
acab7c75-578,SCH1,257db5a0,2092,71315e25,132.0,M
acacc24b-3c3,SCH4,d7315049,2100,a4f516df,129.0,E
acacc24b-3c3,SCH4,4a05d195,2103,a4f516df,125.0,H
acacc24b-3c3,SCH4,d3593a2b,2104,a4f516df,127.0,I
acacc24b-3c3,SCH4,95d101d5,2101,a4f516df,128.0,M
ad895f74-720,SCH8,216b29cd,2105,4fc270e4,137.0,H
ae5378bb-59c,SCH5,fa5dd5e5,2107,adeef02d,135.0,G
ae5378bb-59c,SCH5,7a9fed5a,2108,adeef02d,,H
ae5378bb-59c,SCH5,b46a4150,2110,adeef02d,125.0,I
ae5378bb-59c,SCH5,4f650184,2109,adeef02d,130.0,R
ae5378bb-59c,SCH5,9c837374,2106,adeef02d,138.0,T
aec6a9b1-854,SCH4,e164910f,2114,5261efaa,121.0,E
aec6a9b1-854,SCH4,1a1cda35,2115,5261efaa,129.0,G
aec6a9b1-854,SCH4,b62462fd,2118,5261efaa,128.0,H
aec6a9b1-854,SCH4,2a2a36d8,2111,5261efaa,134.0,M
aec6a9b1-854,SCH4,a2cc3d02,2113,5261efaa,134.0,S
aec6a9b1-854,SCH4,8238815d,2112,5261efaa,124.0,T
aec6a9b1-854,SCH4,5d158ce5,2117,5261efaa,126.0,Y
aed87bfe-a39,SCH5,cec79ce1,2122,3e2820dd,133.0,H
aed87bfe-a39,SCH5,c3a10954,2121,3e2820dd,127.0,I
aed87bfe-a39,SCH5,bffc9090,2120,3e2820dd,117.0,M
aed87bfe-a39,SCH5,1de3b693,2123,3e2820dd,130.0,N
aed87bfe-a39,SCH5,914ecd4e,2126,3e2820dd,121.0,O
aed87bfe-a39,SCH5,b4095752,2124,3e2820dd,130.0,S
aed87bfe-a39,SCH5,68455651,2119,3e2820dd,121.0,T
aed87bfe-a39,SCH5,649004d5,2125,3e2820dd,125.0,X
af3311be-0da,SCH1,a9271a74,2137,63005906,137.0,C
af3311be-0da,SCH1,04faf110,2136,63005906,122.0,E
af3311be-0da,SCH1,332142d3,2138,63005906,119.0,M
af3311be-0da,SCH1,cda15070,2139,63005906,131.0,R
af3311be-0da,SCH5,e1ea6d41,2132,f43276b0,125.0,M
af3311be-0da,SCH5,f0010126,2134,f43276b0,138.0,N
af3311be-0da,SCH5,6001752c,2135,f43276b0,136.0,R
af3311be-0da,SCH8,ac05c030,2127,5580a36f,134.0,C
af3311be-0da,SCH8,12f0e15c,2130,5580a36f,127.0,I
af3311be-0da,SCH8,0c8f4c90,2129,5580a36f,131.0,M
af3311be-0da,SCH8,efbd1e0d,2128,5580a36f,139.0,U
af823c08-739,SCH7,67a0d568,2147,b3829ed2,133.0,C
af823c08-739,SCH7,28ff1181,2148,b3829ed2,133.0,E
af823c08-739,SCH7,e95e3ba0,2150,b3829ed2,129.0,G
af823c08-739,SCH7,9bd982f4,2149,b3829ed2,130.0,H
af823c08-739,SCH7,c81b244a,2143,b3829ed2,139.0,I
af823c08-739,SCH7,1d98a579,2141,b3829ed2,131.0,N
af823c08-739,SCH7,91b185a4,2142,b3829ed2,130.0,R
afcb0749-75d,SCH7,f450a655,2152,878ddf90,130.0,C
afcb0749-75d,SCH7,001ae796,2153,878ddf90,130.0,H
afcb0749-75d,SCH7,1d8cc985,2151,878ddf90,121.0,I
afcb0749-75d,SCH7,07bd2c6f,2154,878ddf90,132.0,M
afcb0749-75d,SCH7,732560db,2156,878ddf90,124.0,R
afcb0749-75d,SCH7,979542fd,2157,878ddf90,137.0,X
b075b0dc-b3f,SCH1,d0dd91dc,2160,2e1b2679,134.0,S
b2c2d31f-df3,SCH1,bdaea9e8,2168,a015a8c9,130.0,C
b2c2d31f-df3,SCH1,7d40ac4a,2161,a015a8c9,135.0,G
b2c2d31f-df3,SCH1,5b64c62a,2165,a015a8c9,132.0,H
b2c2d31f-df3,SCH1,d3d4061e,2170,a015a8c9,125.0,M
b2c2d31f-df3,SCH1,f8d0e1e0,2164,a015a8c9,139.0,N
b2c2d31f-df3,SCH1,49e47262,2163,a015a8c9,125.0,R
b2c2d31f-df3,SCH1,684237a5,2162,a015a8c9,129.0,T
b3697bd2-460,SCH2,76626370,2174,e7faa178,125.0,#
b3697bd2-460,SCH2,5e53a596,2181,e7faa178,124.0,C
b3697bd2-460,SCH2,cdefb2fd,2173,e7faa178,133.0,H
b3697bd2-460,SCH2,cc97b830,2179,e7faa178,132.0,M
b3697bd2-460,SCH2,5b962ff7,2175,e7faa178,128.0,R
b3697bd2-460,SCH2,7fb65870,2177,e7faa178,132.0,S
b3697bd2-460,SCH2,4f913e07,2176,e7faa178,130.0,U
b3697bd2-460,SCH6,2eb81b6b,2171,d32fb7c2,133.0,G
b3697bd2-460,SCH6,20592a1e,2172,d32fb7c2,122.0,S
b3fb0568-bc3,SCH5,3d1d1ad9,2184,8018b0c2,143.0,I
b3fb0568-bc3,SCH5,282cdfb2,2186,8018b0c2,124.0,T
b3fb0568-bc3,SCH5,396d8ceb,2185,8018b0c2,134.0,Z
b3fb0568-bc3,SCH6,3360d3a1,2183,0b25a230,132.0,H
b42a5f50-8eb,SCH6,fd398a9f,2190,ea9a58bf,137.0,C
b42a5f50-8eb,SCH6,e3d5fad2,2194,ea9a58bf,130.0,G
b42a5f50-8eb,SCH6,035af67f,2193,ea9a58bf,116.0,H
b42a5f50-8eb,SCH6,7506fa5e,2189,ea9a58bf,126.0,I
b42a5f50-8eb,SCH6,2dece400,2191,ea9a58bf,119.0,M
b42a5f50-8eb,SCH6,e0c4eaba,2188,ea9a58bf,134.0,N
b42a5f50-8eb,SCH6,984f1c5f,2187,ea9a58bf,130.0,O
b42a5f50-8eb,SCH6,6410815d,2195,ea9a58bf,140.0,T
b4389c7a-3ca,SCH6,c6b67faa,2197,3c83c94e,131.0,C
b4389c7a-3ca,SCH6,75c1661f,2198,3c83c94e,129.0,I
b4389c7a-3ca,SCH6,4b164a16,2199,3c83c94e,123.0,M
b4389c7a-3ca,SCH6,78c2b931,2196,3c83c94e,127.0,S
b48a097e-0e9,SCH4,6882d459,2202,c101f8ab,129.0,C
b48a097e-0e9,SCH4,5f76c6d6,2200,c101f8ab,129.0,G
b48a097e-0e9,SCH4,aa1957bb,2201,c101f8ab,139.0,I
b48a097e-0e9,SCH4,3cd74419,2203,c101f8ab,131.0,M
b48a097e-0e9,SCH4,f90ff307,2206,c101f8ab,127.0,N
b49a3015-8ff,SCH4,a9664cb7,2208,c74dbcce,135.0,C
b50d0df2-7bf,SCH5,bc8466aa,2209,420ce015,132.0,R
b56a28a9-3bf,SCH1,ea32f934,2217,ca03df8d,132.0,C
b56a28a9-3bf,SCH1,64cae28c,2218,ca03df8d,119.0,E
b56a28a9-3bf,SCH1,876627c1,2210,ca03df8d,135.0,G
b56a28a9-3bf,SCH1,dced1057,2212,ca03df8d,132.0,H
b56a28a9-3bf,SCH1,cb492204,2215,ca03df8d,128.0,I
b56a28a9-3bf,SCH1,d6602f63,2211,ca03df8d,115.0,M
b56a28a9-3bf,SCH1,c7fe15e3,2214,ca03df8d,129.0,X
b5b4d674-917,SCH2,67382033,2222,091399eb,123.0,C
b5b4d674-917,SCH2,035c313e,2225,091399eb,130.0,G
b5b4d674-917,SCH2,d1be6175,2219,091399eb,136.0,H
b5b4d674-917,SCH2,12668acc,2223,091399eb,127.0,I
b5b4d674-917,SCH2,c1efcbcb,2226,091399eb,136.0,M
b5b4d674-917,SCH2,049d7455,2220,091399eb,,N
b7300aa4-c1d,SCH6,cf155f63,2229,e721c355,137.0,C
b7300aa4-c1d,SCH6,c879bb54,2231,e721c355,123.0,I
b7300aa4-c1d,SCH6,204af986,2228,e721c355,125.0,N
b86207b3-3f0,SCH5,5fa7463d,2234,26aca022,127.0,G
b86207b3-3f0,SCH5,6c55d2b3,2233,26aca022,120.0,M
b90f55ef-f92,SCH2,bfd6135a,2239,189de48d,134.0,C
b90f55ef-f92,SCH2,4052545c,2235,189de48d,129.0,E
b90f55ef-f92,SCH2,abcb48c8,2240,189de48d,135.0,M
b90f55ef-f92,SCH2,ba0eecd9,2237,189de48d,130.0,O
b90f55ef-f92,SCH2,6ebfd92c,2238,189de48d,129.0,S
b90f55ef-f92,SCH2,39012e78,2236,189de48d,134.0,T
b9fe41e3-c71,SCH7,8433d7b5,2247,2a94719a,133.0,C
b9fe41e3-c71,SCH7,efd52cf7,2242,2a94719a,126.0,H
b9fe41e3-c71,SCH7,4bc56583,2250,2a94719a,132.0,I
b9fe41e3-c71,SCH7,c768fd15,2248,2a94719a,128.0,M
b9fe41e3-c71,SCH7,45300744,2246,2a94719a,128.0,N
b9fe41e3-c71,SCH7,487c7334,2245,2a94719a,134.0,O
b9fe41e3-c71,SCH7,4fda5029,2243,2a94719a,137.0,T
ba3bbf25-f6e,SCH7,c158f969,2251,d6158e6a,127.0,C
baf8974d-5f9,SCH6,73199569,2253,f05c189a,122.0,E
baf8974d-5f9,SCH6,d5ef33b9,2254,f05c189a,134.0,O
bafb1d7f-228,SCH3,67870cda,2256,16a77570,132.0,E
bafb1d7f-228,SCH3,d3c93f8f,2255,16a77570,126.0,N
bbad749e-d75,SCH7,137fd318,2264,593d1bc8,122.0,C
bbad749e-d75,SCH7,8790b0ea,2257,593d1bc8,127.0,E
bbad749e-d75,SCH7,161d8c63,2259,593d1bc8,132.0,G
bbad749e-d75,SCH7,0bf8b82c,2260,593d1bc8,135.0,I
bbad749e-d75,SCH7,b89bc22b,2258,593d1bc8,126.0,S
bbad749e-d75,SCH7,c5e633cb,2263,593d1bc8,125.0,T
bc0476f0-0ac,SCH3,5641a9e7,2269,f380d620,133.0,E
bc0476f0-0ac,SCH3,9796a629,2266,f380d620,133.0,O
bc60a1fd-f9a,SCH6,7bfb6455,2276,7adb2a02,137.0,E
bc60a1fd-f9a,SCH6,6db825f3,2272,7adb2a02,128.0,G
bc60a1fd-f9a,SCH6,2daf66f7,2274,7adb2a02,131.0,H
bc60a1fd-f9a,SCH6,70987bb3,2271,7adb2a02,134.0,I
bc60a1fd-f9a,SCH6,b0d72416,2275,7adb2a02,,M
bc60a1fd-f9a,SCH6,926dbba7,2273,7adb2a02,124.0,N
bc60a1fd-f9a,SCH6,98212c19,2270,7adb2a02,134.0,R
bc97f925-ac5,SCH3,3dfd90fe,2283,e71f156c,134.0,C
bc97f925-ac5,SCH3,2eba4f31,2279,e71f156c,126.0,E
bc97f925-ac5,SCH3,f9ae38c4,2282,e71f156c,131.0,G
bc97f925-ac5,SCH3,a62e9314,2280,e71f156c,128.0,H
bc97f925-ac5,SCH3,ceeb383a,2278,e71f156c,130.0,Z
bcc6fecd-f09,SCH8,5eb6226d,2285,cb481030,134.0,G
bcc6fecd-f09,SCH8,7bf9e691,2284,cb481030,131.0,X
bd4e9077-97e,SCH4,3146d1c1,2288,c0e346c8,133.0,#
bd4e9077-97e,SCH4,5292a828,2287,c0e346c8,131.0,E
bd4e9077-97e,SCH4,7ada2e76,2289,c0e346c8,117.0,G
bd4e9077-97e,SCH4,b92a57c8,2291,c0e346c8,123.0,I
bd4e9077-97e,SCH4,c95099a9,2290,c0e346c8,136.0,N
bd82882a-2b0,SCH8,88e873b9,2298,a22749bc,130.0,C
bd82882a-2b0,SCH8,a9647242,2297,a22749bc,137.0,G
bd82882a-2b0,SCH8,95ccf897,2292,a22749bc,128.0,M
bd82882a-2b0,SCH8,ba2801d0,2294,a22749bc,131.0,N
bd82882a-2b0,SCH8,9ff01a76,2299,a22749bc,123.0,R
bd82882a-2b0,SCH8,1e15e8e2,2293,a22749bc,135.0,Y
bd9281fd-548,SCH4,ae199e09,2303,12b3db57,127.0,I
bd9281fd-548,SCH4,14b33147,2301,12b3db57,124.0,N
bd9281fd-548,SCH4,017a2c41,2300,12b3db57,136.0,U
bd9281fd-548,SCH4,52e418ea,2302,12b3db57,134.0,Y
bd937b7a-ed4,SCH5,c220f5a7,2304,ee936e97,133.0,N
bd96ac01-817,SCH1,1fb3bbcc,2315,196c6ab4,137.0,E
bd96ac01-817,SCH1,04053862,2311,196c6ab4,134.0,G
bd96ac01-817,SCH1,899c6a74,2308,196c6ab4,128.0,N
bd96ac01-817,SCH1,7a73bb47,2312,196c6ab4,133.0,O
bd96ac01-817,SCH1,ecccd423,2309,196c6ab4,141.0,R
bd96ac01-817,SCH1,6f167812,2316,196c6ab4,130.0,Y
bd96ac01-817,SCH6,8be4fa37,2307,e070aeab,136.0,E
bd96ac01-817,SCH6,4e5fe793,2306,e070aeab,138.0,I
bd96ac01-817,SCH6,7e9e3515,2305,e070aeab,130.0,R
be251991-297,SCH7,4309f518,2320,899bd450,134.0,E
be251991-297,SCH7,4dcc0289,2319,899bd450,124.0,G
be251991-297,SCH7,a09736fe,2322,899bd450,125.0,H
be251991-297,SCH7,1db2dcfb,2318,899bd450,118.0,I
be251991-297,SCH7,6e00a614,2317,899bd450,127.0,M
be282c1a-a41,SCH1,471340e5,2323,b9f29fe5,132.0,N
be285931-695,SCH4,17e1b86f,2329,6eb8ccba,129.0,G
be285931-695,SCH4,75322e2d,2328,6eb8ccba,128.0,I
be285931-695,SCH4,28d6f260,2327,6eb8ccba,133.0,M
be285931-695,SCH4,b9f8bbac,2330,6eb8ccba,131.0,N
be285931-695,SCH4,ad8de81e,2324,6eb8ccba,126.0,O
be285931-695,SCH4,5c564ccd,2326,6eb8ccba,127.0,S
be285931-695,SCH4,e5b70221,2325,6eb8ccba,127.0,X
be4ebcd8-0f0,SCH6,cf7fa065,2332,2605089d,132.0,C
be4ebcd8-0f0,SCH6,5b45c398,2333,2605089d,130.0,G
be4ebcd8-0f0,SCH6,d4ee778b,2334,2605089d,125.0,I
be4ebcd8-0f0,SCH6,fcf8628b,2337,2605089d,146.0,Y
be8e40b8-5ff,SCH3,f66c58af,2338,07f06461,127.0,C
be8e40b8-5ff,SCH3,e59950e5,2341,07f06461,135.0,E
be8e40b8-5ff,SCH3,483538fd,2343,07f06461,128.0,M
be8e40b8-5ff,SCH3,bf10a3db,2339,07f06461,121.0,N
be8e40b8-5ff,SCH3,3ca52546,2340,07f06461,124.0,S
bf153550-748,SCH8,5b516741,2345,8ead4770,132.0,C
bf153550-748,SCH8,087e20e8,2346,8ead4770,126.0,G
bf9bca1d-e7d,SCH2,10a97337,2347,2c5bbe34,131.0,G
bf9bca1d-e7d,SCH2,33801f91,2348,2c5bbe34,131.0,O
bfd62b33-c47,SCH2,1ba26e42,2349,511cd713,123.0,C
bfd62b33-c47,SCH2,5178d0d0,2353,511cd713,126.0,E
bfd62b33-c47,SCH2,513b8711,2357,511cd713,132.0,H
bfd62b33-c47,SCH2,4550c6c8,2351,511cd713,131.0,M
bfd62b33-c47,SCH2,df5a0e22,2350,511cd713,124.0,N
bfd62b33-c47,SCH2,4ff071cd,2355,511cd713,133.0,R
bfd62b33-c47,SCH2,344d402f,2352,511cd713,133.0,T
bfec6234-4cd,SCH5,8e98113c,2358,232e663d,128.0,M
c0d48f13-e53,SCH5,cb0cd775,2360,fd005c64,136.0,M
c0d48f13-e53,SCH5,288d50bc,2359,fd005c64,132.0,Y
c149d6cf-673,SCH1,068324c5,2361,68f5019c,133.0,#
c149d6cf-673,SCH1,52a13eba,2362,68f5019c,134.0,G
c149d6cf-673,SCH1,3ff77bba,2366,68f5019c,124.0,H
c149d6cf-673,SCH1,e8d3253f,2365,68f5019c,128.0,N
c149d6cf-673,SCH1,c0e432ac,2363,68f5019c,133.0,S
c16162b5-63b,SCH2,71f937f3,2367,a4485b57,140.0,E
c3121526-1b3,SCH4,57fbacaf,2373,120026c5,124.0,C
c3121526-1b3,SCH4,690f9de2,2372,120026c5,132.0,H
c3121526-1b3,SCH4,058ec9af,2371,120026c5,121.0,M
c3121526-1b3,SCH5,de8f2c94,2368,83db272c,132.0,O
c3121526-1b3,SCH5,c8dbc053,2369,83db272c,124.0,S
c327c650-ff6,SCH3,8a870216,2377,e51bc6a7,133.0,E
c327c650-ff6,SCH3,82aa85e7,2376,e51bc6a7,132.0,G
c327c650-ff6,SCH3,f12baf77,2374,e51bc6a7,131.0,I
c327c650-ff6,SCH3,8af8eae1,2378,e51bc6a7,128.0,M
c327c650-ff6,SCH3,056759a6,2375,e51bc6a7,129.0,U
c435fb17-3e0,SCH1,6773e381,2396,453a9299,138.0,C
c435fb17-3e0,SCH1,354264e8,2394,453a9299,123.0,G
c435fb17-3e0,SCH1,48bae8e3,2393,453a9299,127.0,M
c435fb17-3e0,SCH1,67fefc72,2392,453a9299,129.0,T
c435fb17-3e0,SCH3,f1511d50,2389,4120e6bf,136.0,E
c435fb17-3e0,SCH3,0a9ea540,2390,4120e6bf,131.0,G
c435fb17-3e0,SCH3,e7bbde3a,2383,4120e6bf,137.0,H
c435fb17-3e0,SCH3,4de7795b,2387,4120e6bf,137.0,I
c435fb17-3e0,SCH3,91fa441c,2384,4120e6bf,134.0,M
c435fb17-3e0,SCH3,8192b86d,2385,4120e6bf,136.0,O
c435fb17-3e0,SCH3,98256403,2386,4120e6bf,131.0,X
c435fb17-3e0,SCH8,e597c177,2380,cb4a8622,124.0,G
c435fb17-3e0,SCH8,387fd256,2382,cb4a8622,138.0,N
c435fb17-3e0,SCH8,252b76a2,2379,cb4a8622,132.0,T
c44a83c1-09a,SCH8,4f283b36,2399,356fe37d,132.0,G
c44a83c1-09a,SCH8,34a23075,2397,356fe37d,135.0,H
c44a83c1-09a,SCH8,d6f9ea5e,2398,356fe37d,128.0,N
c44b7c57-6ee,SCH4,eced0150,2402,3f61a474,130.0,C
c44b7c57-6ee,SCH4,23c5fe77,2401,3f61a474,134.0,G
c44b7c57-6ee,SCH4,a886a22d,2400,3f61a474,134.0,H
