pupilonrolltableid,NativeId,fsmperiodtableid,fsmperiodorderseqcolumn,sourceid,fsmstartdate,fsmenddate,ukcountry
026cc4d1-17a,SCH1,26ce32ec,254,2fed818f,2025-Jun-21 00:00:00,,NIR
026cc4d1-17a,SCH1,949ce50f,255,2fed818f,2025-Apr-22 00:00:00,,ENG
026cc4d1-17a,SCH1,784dff1c,256,2fed818f,2025-Jul-08 00:00:00,2025-Jun-03 00:00:00,SCT
026cc4d1-17a,SCH1,b36820c8,257,2fed818f,2025-Apr-24 00:00:00,2025-Jun-04 00:00:00,ENG
026cc4d1-17a,SCH1,770c253f,258,2fed818f,2025-Apr-22 00:00:00,2025-Jun-05 00:00:00,ENG
027b55e4-bfd,SCH7,4300e972,259,921f1a9d,2025-Jul-03 00:00:00,2025-Jun-20 00:00:00,WLS
027b55e4-bfd,SCH7,656517df,260,921f1a9d,2025-May-10 00:00:00,2025-May-25 00:00:00,ENG
027b55e4-bfd,SCH7,a4e3bfe0,261,921f1a9d,2025-Jun-21 00:00:00,,ENG
027b55e4-bfd,SCH7,e4816b99,262,921f1a9d,2025-May-21 00:00:00,2025-May-17 00:00:00,ENG
029cbebb-721,SCH3,4254902a,263,25155849,2025-May-20 00:00:00,2025-Jun-24 00:00:00,ENG
029cbebb-721,SCH3,807d1242,264,25155849,2025-Jun-22 00:00:00,2025-Jun-29 00:00:00,ENG
029cbebb-721,SCH3,c4371555,265,25155849,2025-Jul-03 00:00:00,,ENG
029cbebb-721,SCH3,7782e12f,266,25155849,2025-Jun-27 00:00:00,,
029cbebb-721,SCH3,43071e76,267,25155849,2025-May-06 00:00:00,2025-May-30 00:00:00,
029cbebb-721,SCH3,6fb363f3,268,25155849,2025-Jun-18 00:00:00,2025-Jun-13 00:00:00,ENG
029cbebb-721,SCH3,cae6ad58,269,25155849,2025-Jun-04 00:00:00,2025-Jun-19 00:00:00,ENG
029cbebb-721,SCH3,731979ac,270,25155849,2025-May-24 00:00:00,,ENG
029cbebb-721,SCH3,41148ddf,271,25155849,2025-Jul-14 00:00:00,,SCT
029cbebb-721,SCH3,81a745ab,272,25155849,2025-May-05 00:00:00,,ENG
029fe010-75c,SCH6,b180dc8c,273,a3b003ce,2025-May-29 00:00:00,2025-May-08 00:00:00,ENG
029fe010-75c,SCH6,634397ab,274,a3b003ce,2025-Jun-16 00:00:00,,ENG
029fe010-75c,SCH6,de78713c,275,a3b003ce,2025-Jun-03 00:00:00,2025-Jun-26 00:00:00,ENG
029fe010-75c,SCH6,917d3c5c,276,a3b003ce,2025-Jun-18 00:00:00,,NIR
029fe010-75c,SCH6,3fb5eecf,277,a3b003ce,2025-May-06 00:00:00,2025-May-19 00:00:00,SCT
02a43603-c14,SCH5,f4bc44c2,278,60272952,2025-Jun-06 00:00:00,,SCT
02a43603-c14,SCH5,761a863a,279,60272952,2025-Jul-08 00:00:00,2025-May-23 00:00:00,ENG
02a43603-c14,SCH5,3486b0ca,280,60272952,2025-May-30 00:00:00,2025-Jun-13 00:00:00,WLS
02a43603-c14,SCH5,f672f93d,281,60272952,2025-Jul-11 00:00:00,2025-Jul-11 00:00:00,ENG
02a43603-c14,SCH5,7dab020e,282,60272952,2025-Apr-20 00:00:00,,ENG
02a43603-c14,SCH5,4fb836da,283,60272952,2025-Apr-28 00:00:00,2025-Apr-25 00:00:00,SCT
02a43603-c14,SCH5,55963a1f,284,60272952,2025-May-10 00:00:00,2025-May-02 00:00:00,WLS
02a43603-c14,SCH5,7ae63482,285,60272952,2025-Jul-07 00:00:00,2025-Jun-15 00:00:00,ENG
02a43603-c14,SCH5,fab863bc,286,60272952,2025-Apr-29 00:00:00,2025-May-25 00:00:00,WLS
02a43603-c14,SCH5,46e0b31e,287,60272952,2025-May-11 00:00:00,,ENG
02ae48ca-353,SCH6,e4b86ae9,288,28c44181,2025-May-06 00:00:00,2025-Jun-23 00:00:00,ENG
02ae48ca-353,SCH6,7c92a704,289,28c44181,2025-Apr-20 00:00:00,2025-May-19 00:00:00,ENG
02af3d49-289,SCH2,72a4aaa4,290,b92276be,2025-Jul-08 00:00:00,,SCT
02af3d49-289,SCH2,23c6e159,291,b92276be,2025-Jun-13 00:00:00,2025-Apr-28 00:00:00,NIR
02b3c175-1f7,SCH7,20facd67,292,2b196a0d,2025-May-18 00:00:00,,SCT
02b3c175-1f7,SCH7,966faa56,293,2b196a0d,2025-Jun-09 00:00:00,2025-May-08 00:00:00,SCT
02b3c175-1f7,SCH7,5338a53c,294,2b196a0d,2025-Jun-06 00:00:00,,NIR
02b3c175-1f7,SCH7,d034c476,295,2b196a0d,2025-Apr-21 00:00:00,,ENG
02b3c175-1f7,SCH7,7116b223,296,2b196a0d,2025-Jun-24 00:00:00,,ENG
02b3c175-1f7,SCH7,890d8877,297,2b196a0d,2025-Jul-09 00:00:00,,WLS
02b3c175-1f7,SCH7,6a3ef3f0,298,2b196a0d,2025-May-27 00:00:00,,ENG
02b3c175-1f7,SCH7,58e82479,299,2b196a0d,2025-Jun-15 00:00:00,2025-May-08 00:00:00,ENG
02b3c175-1f7,SCH7,b18b114d,300,2b196a0d,2025-Jun-29 00:00:00,,ENG
02b3c175-1f7,SCH7,2dd4acf9,301,2b196a0d,2025-Jun-17 00:00:00,,ENG
02b804eb-65b,SCH2,e80deb20,302,f1f1fae1,2025-Jun-16 00:00:00,,ENG
02b804eb-65b,SCH2,572e9770,303,f1f1fae1,2025-Jun-09 00:00:00,2025-Jun-17 00:00:00,
02b804eb-65b,SCH2,3ccf7d9f,304,f1f1fae1,2025-Jul-02 00:00:00,,ENG
02b804eb-65b,SCH2,5f9b58f4,305,f1f1fae1,2025-Jul-06 00:00:00,2025-May-14 00:00:00,WLS
02b804eb-65b,SCH2,8a4f2332,306,f1f1fae1,2025-Jun-13 00:00:00,2025-Jul-09 00:00:00,ENG
02beb3be-9f3,SCH3,3b543fce,307,465ef006,2025-Apr-30 00:00:00,2025-May-23 00:00:00,ENG
02beb3be-9f3,SCH3,04d8cc36,308,465ef006,2025-Jun-30 00:00:00,,ENG
02beb3be-9f3,SCH3,97943557,309,465ef006,2025-May-10 00:00:00,,
02beb3be-9f3,SCH3,62abcbf6,310,465ef006,2025-May-03 00:00:00,,
02beb3be-9f3,SCH3,3ecefe9f,311,465ef006,2025-Jun-30 00:00:00,,SCT
02beb3be-9f3,SCH3,6505d732,312,465ef006,2025-May-23 00:00:00,,SCT
02beb3be-9f3,SCH3,bbe32984,313,465ef006,2025-Jul-04 00:00:00,,ENG
02beb3be-9f3,SCH3,c97adecf,314,465ef006,2025-Apr-22 00:00:00,,ENG
02beb3be-9f3,SCH3,34950da9,315,465ef006,2025-Jun-22 00:00:00,2025-Jun-12 00:00:00,SCT
02c02df8-83a,SCH4,15f4fb31,316,bd1d337a,2025-Apr-23 00:00:00,,SCT
02c02df8-83a,SCH4,3c6bfe68,317,bd1d337a,2025-Jun-14 00:00:00,,ENG
02c02df8-83a,SCH4,a1fbca7b,318,bd1d337a,2025-Apr-23 00:00:00,2025-May-31 00:00:00,NIR
02c02df8-83a,SCH4,91c47025,319,bd1d337a,2025-Jun-09 00:00:00,,ENG
02c02df8-83a,SCH4,592dc7b7,320,bd1d337a,2025-Jul-03 00:00:00,,ENG
02c63205-76f,SCH7,20806ecd,321,1d173fd2,2025-Jul-09 00:00:00,,ENG
02caee4d-04a,SCH1,c0b46fca,322,1dfad1a9,2025-May-05 00:00:00,,ENG
02caee4d-04a,SCH1,e3fea36c,323,1dfad1a9,2025-Jun-13 00:00:00,2025-May-27 00:00:00,ENG
02caee4d-04a,SCH1,37ab5121,324,1dfad1a9,2025-May-30 00:00:00,2025-Jun-19 00:00:00,SCT
02caee4d-04a,SCH1,0e71f37c,325,1dfad1a9,2025-Jun-23 00:00:00,2025-May-07 00:00:00,ENG
02caee4d-04a,SCH1,6d205bcf,326,1dfad1a9,2025-May-06 00:00:00,2025-Jun-25 00:00:00,NIR
02caee4d-04a,SCH1,b68d59ad,327,1dfad1a9,2025-Apr-22 00:00:00,2025-May-27 00:00:00,NIR
02caee4d-04a,SCH1,90001165,328,1dfad1a9,2025-May-18 00:00:00,,ENG
02caee4d-04a,SCH1,cef9cca9,329,1dfad1a9,2025-May-05 00:00:00,2025-Apr-23 00:00:00,ENG
0312d388-a0a,SCH3,da323c3e,330,abf848fc,2025-Apr-25 00:00:00,2025-Jun-08 00:00:00,SCT
0312d388-a0a,SCH3,7dddf096,331,abf848fc,2025-Jun-08 00:00:00,,ENG
0312d388-a0a,SCH3,93005237,332,abf848fc,2025-Apr-22 00:00:00,,WLS
0312d388-a0a,SCH3,31fa962d,333,abf848fc,2025-Jun-01 00:00:00,2025-May-23 00:00:00,ENG
0312d388-a0a,SCH3,58e76a77,334,abf848fc,2025-Jun-03 00:00:00,2025-May-19 00:00:00,ENG
031d062d-c54,SCH7,a2088fd8,335,f2bd9ab9,2025-May-21 00:00:00,2025-Jun-23 00:00:00,ENG
031d062d-c54,SCH7,fe372408,336,f2bd9ab9,2025-May-26 00:00:00,,
031d062d-c54,SCH7,c6b9a163,337,f2bd9ab9,2025-Jun-05 00:00:00,2025-Jun-01 00:00:00,ENG
031d062d-c54,SCH7,e1cdff96,338,f2bd9ab9,2025-Jul-07 00:00:00,,NIR
031d062d-c54,SCH7,967241cb,339,f2bd9ab9,2025-Jun-01 00:00:00,,ENG
0324d37b-e67,SCH8,410dd60f,340,fc46b596,2025-Jul-01 00:00:00,,ENG
0328b124-b96,SCH3,877984a5,341,13295f51,2025-Jun-08 00:00:00,,ENG
0328b124-b96,SCH3,61c2604b,342,13295f51,2025-Jun-07 00:00:00,2025-Jun-21 00:00:00,SCT
033ccabe-2a5,SCH3,c2bdf26f,343,29afa2d4,2025-Jul-09 00:00:00,,
033ccabe-2a5,SCH3,46ce9b15,344,29afa2d4,2025-Apr-21 00:00:00,,
033ccabe-2a5,SCH3,041cf2cd,345,29afa2d4,2025-May-12 00:00:00,,ENG
0343c16b-50a,SCH8,62696e3a,346,1b8d7b6f,2025-May-24 00:00:00,2025-Jul-13 00:00:00,ENG
0343c16b-50a,SCH8,c5b81613,347,1b8d7b6f,2025-May-07 00:00:00,2025-Apr-22 00:00:00,SCT
0343c16b-50a,SCH8,09496760,348,1b8d7b6f,2025-Jun-04 00:00:00,,ENG
0358ce97-e33,SCH2,cbfe1031,349,b0faf2d1,2025-Apr-28 00:00:00,2025-May-13 00:00:00,ENG
0358ce97-e33,SCH2,1a6c5454,350,b0faf2d1,2025-Apr-23 00:00:00,,ENG
0358ce97-e33,SCH2,f8a15054,351,b0faf2d1,2025-May-31 00:00:00,,
0358ce97-e33,SCH2,1260734e,352,b0faf2d1,2025-Jun-14 00:00:00,2025-Jul-04 00:00:00,ENG
0358ce97-e33,SCH2,ead63a2a,353,b0faf2d1,2025-Jul-08 00:00:00,2025-Apr-23 00:00:00,ENG
0358ce97-e33,SCH2,e3def990,354,b0faf2d1,2025-May-17 00:00:00,,ENG
0358ce97-e33,SCH2,11cbe963,355,b0faf2d1,2025-Jun-24 00:00:00,,ENG
0358ce97-e33,SCH2,dfbe5b72,356,b0faf2d1,2025-May-01 00:00:00,2025-May-14 00:00:00,ENG
0358ce97-e33,SCH2,d573f619,357,b0faf2d1,2025-Jun-12 00:00:00,2025-May-10 00:00:00,ENG
0365b3e3-d3d,SCH4,4623a01f,358,40d0f59c,2025-May-07 00:00:00,,ENG
0365b3e3-d3d,SCH4,d6dbe89b,359,40d0f59c,2025-Jun-06 00:00:00,,SCT
0365b3e3-d3d,SCH4,d0ec37ef,360,40d0f59c,2025-May-07 00:00:00,2025-Jun-03 00:00:00,ENG
0365b3e3-d3d,SCH4,6bd45e21,361,40d0f59c,2025-May-03 00:00:00,2025-Apr-29 00:00:00,ENG
0365b3e3-d3d,SCH4,4c36ee1f,362,40d0f59c,2025-Apr-26 00:00:00,2025-May-26 00:00:00,SCT
0365b3e3-d3d,SCH4,4ed10038,363,40d0f59c,2025-Apr-30 00:00:00,2025-Apr-26 00:00:00,ENG
0365b3e3-d3d,SCH4,60f0709e,364,40d0f59c,2025-May-28 00:00:00,,ENG
036bfa4a-8df,SCH5,ef276be9,365,f5d4e994,2025-May-10 00:00:00,2025-Jun-12 00:00:00,ENG
036bfa4a-8df,SCH5,19b57ba7,366,f5d4e994,2025-Jul-06 00:00:00,2025-Jun-19 00:00:00,ENG
036bfa4a-8df,SCH5,0d618e84,367,f5d4e994,2025-Jun-10 00:00:00,,ENG
036bfa4a-8df,SCH5,73100384,368,f5d4e994,2025-Apr-28 00:00:00,,ENG
036bfa4a-8df,SCH5,4dc556e0,369,f5d4e994,2025-May-22 00:00:00,2025-Jun-18 00:00:00,ENG
036bfa4a-8df,SCH5,22ad7799,370,f5d4e994,2025-May-15 00:00:00,,ENG
036bfa4a-8df,SCH5,44acbdd1,371,f5d4e994,2025-Jun-28 00:00:00,,
036bfa4a-8df,SCH5,f74d3663,372,f5d4e994,2025-Jul-06 00:00:00,2025-Jun-29 00:00:00,SCT
038c2e27-cab,SCH8,59070519,373,d199772d,2025-Jun-25 00:00:00,2025-Jul-13 00:00:00,
038c2e27-cab,SCH8,68085346,374,d199772d,2025-Jun-15 00:00:00,2025-May-31 00:00:00,ENG
038c2e27-cab,SCH8,bd64d52f,375,d199772d,2025-May-17 00:00:00,,ENG
038c2e27-cab,SCH8,4eb9c378,376,d199772d,2025-May-20 00:00:00,,ENG
038c2e27-cab,SCH8,162de3a7,377,d199772d,2025-Jun-22 00:00:00,,ENG
038c2e27-cab,SCH8,797e6100,378,d199772d,2025-May-12 00:00:00,,ENG
038c2e27-cab,SCH8,c49b0fd4,379,d199772d,2025-Jun-06 00:00:00,,ENG
038c2e27-cab,SCH8,6eb481bf,380,d199772d,2025-May-06 00:00:00,2025-Jun-14 00:00:00,ENG
038c2e27-cab,SCH8,866546c2,381,d199772d,2025-Jun-26 00:00:00,,SCT
03ac5370-389,SCH8,18164685,382,da6d0f77,2025-May-28 00:00:00,,ENG
03ac5370-389,SCH8,1105c07a,383,da6d0f77,2025-Jun-25 00:00:00,,SCT
03ac5370-389,SCH8,9391bba0,384,da6d0f77,2025-May-23 00:00:00,2025-May-18 00:00:00,SCT
03ac5370-389,SCH8,ed0c417c,385,da6d0f77,2025-Jun-22 00:00:00,2025-May-07 00:00:00,ENG
03b38cf3-f0f,SCH8,609c8a72,386,7b32acb4,2025-Jun-06 00:00:00,,
03b38cf3-f0f,SCH8,aed26751,387,7b32acb4,2025-May-28 00:00:00,2025-Jun-07 00:00:00,
03b38cf3-f0f,SCH8,e12ed31f,388,7b32acb4,2025-May-20 00:00:00,2025-Jul-14 00:00:00,SCT
03b38cf3-f0f,SCH8,c52807e5,389,7b32acb4,2025-Jul-02 00:00:00,2025-Apr-20 00:00:00,ENG
03b8842c-a6f,SCH6,02166d6c,390,82b733a6,2025-May-29 00:00:00,2025-Jun-14 00:00:00,ENG
03b8842c-a6f,SCH6,a0f20fda,391,82b733a6,2025-Jul-14 00:00:00,,ENG
03b8842c-a6f,SCH6,b7c51282,392,82b733a6,2025-May-13 00:00:00,2025-Jun-05 00:00:00,ENG
03b8842c-a6f,SCH6,10f282d5,393,82b733a6,2025-Jun-02 00:00:00,,ENG
03b8842c-a6f,SCH6,a9ab329c,394,82b733a6,2025-May-11 00:00:00,,ENG
03b8842c-a6f,SCH6,4cbb307c,395,82b733a6,2025-Jul-11 00:00:00,2025-May-12 00:00:00,SCT
03b8842c-a6f,SCH6,a9260a21,396,82b733a6,2025-Jul-08 00:00:00,2025-Jun-11 00:00:00,ENG
03b8842c-a6f,SCH6,909ef393,397,82b733a6,2025-Jun-07 00:00:00,,ENG
03b8842c-a6f,SCH6,bdf3b8b4,398,82b733a6,2025-Jun-20 00:00:00,2025-May-16 00:00:00,ENG
03cfdbb9-b8d,SCH8,f1faf696,399,8071dd21,2025-Jul-12 00:00:00,,NIR
03cfdbb9-b8d,SCH8,9d9d4735,400,8071dd21,2025-Jun-29 00:00:00,2025-May-30 00:00:00,SCT
03cfdbb9-b8d,SCH8,456ce35c,401,8071dd21,2025-Jul-10 00:00:00,,SCT
03d32e11-910,SCH8,ebe8ada9,402,a59b4fd3,2025-Jun-06 00:00:00,,ENG
03d32e11-910,SCH8,e08dde01,403,a59b4fd3,2025-May-20 00:00:00,2025-May-28 00:00:00,ENG
03d32e11-910,SCH8,27d14719,404,a59b4fd3,2025-Jun-10 00:00:00,,SCT
03d32e11-910,SCH8,5bd562d9,405,a59b4fd3,2025-May-03 00:00:00,,SCT
03d32e11-910,SCH8,b62c98e9,406,a59b4fd3,2025-Jul-11 00:00:00,2025-Apr-26 00:00:00,NIR
03d32e11-910,SCH8,06a847d3,407,a59b4fd3,2025-Jun-14 00:00:00,,ENG
03d32e11-910,SCH8,0e780a31,408,a59b4fd3,2025-Jul-10 00:00:00,2025-May-27 00:00:00,ENG
03d764f9-164,SCH7,77bdd6e1,409,9f95277d,2025-Jun-23 00:00:00,2025-Jun-30 00:00:00,ENG
03d764f9-164,SCH7,2ccd43de,410,9f95277d,2025-May-30 00:00:00,2025-Jul-04 00:00:00,ENG
03d764f9-164,SCH7,b1cfe982,411,9f95277d,2025-May-02 00:00:00,,ENG
03d764f9-164,SCH7,b7d54f28,412,9f95277d,2025-Apr-30 00:00:00,,ENG
03d764f9-164,SCH7,82a42ef7,413,9f95277d,2025-May-17 00:00:00,2025-May-27 00:00:00,ENG
03d764f9-164,SCH7,8deaa53d,414,9f95277d,2025-May-21 00:00:00,,ENG
03d764f9-164,SCH7,0a3424cc,415,9f95277d,2025-Apr-27 00:00:00,2025-May-06 00:00:00,ENG
03efad7b-c2a,SCH5,643433a2,416,05903656,2025-Jul-08 00:00:00,2025-Jun-16 00:00:00,ENG
03efad7b-c2a,SCH5,c792e3ba,417,05903656,2025-Jul-08 00:00:00,,
03efad7b-c2a,SCH5,a37ce46b,418,05903656,2025-Jun-26 00:00:00,,ENG
03efad7b-c2a,SCH5,a1b575d2,419,05903656,2025-May-24 00:00:00,,ENG
03f40606-28a,SCH6,ee215c66,420,e27192c6,2025-Jul-11 00:00:00,2025-May-28 00:00:00,ENG
03f40606-28a,SCH6,18c97778,421,e27192c6,2025-May-15 00:00:00,2025-Jun-22 00:00:00,ENG
03f40606-28a,SCH6,41dbc03d,422,e27192c6,2025-Jun-05 00:00:00,2025-Jun-01 00:00:00,
03f40606-28a,SCH6,bb087280,423,e27192c6,2025-May-06 00:00:00,2025-May-08 00:00:00,ENG
04051d11-e3f,SCH8,22b10f5a,424,0de77f96,2025-Apr-28 00:00:00,,ENG
04051d11-e3f,SCH8,1103de8e,425,0de77f96,2025-Jul-01 00:00:00,,ENG
04051d11-e3f,SCH8,291cfe74,426,0de77f96,2025-May-03 00:00:00,2025-Jul-14 00:00:00,ENG
04051d11-e3f,SCH8,0384d530,427,0de77f96,2025-Jul-07 00:00:00,2025-Apr-22 00:00:00,ENG
04051d11-e3f,SCH8,0dd1de91,428,0de77f96,2025-Jun-12 00:00:00,2025-Apr-23 00:00:00,ENG
04051d11-e3f,SCH8,3dc4e248,429,0de77f96,2025-Jun-11 00:00:00,,SCT
04051d11-e3f,SCH8,d5625fbe,430,0de77f96,2025-May-05 00:00:00,2025-Jul-10 00:00:00,ENG
04051d11-e3f,SCH8,472e919c,431,0de77f96,2025-May-11 00:00:00,2025-May-31 00:00:00,ENG
04051d11-e3f,SCH8,0f76cef1,432,0de77f96,2025-Jun-01 00:00:00,,SCT
040e8bcd-133,SCH4,9a094bc4,433,f6b6e574,2025-Jun-21 00:00:00,,ENG
040e8bcd-133,SCH4,d834be46,434,f6b6e574,2025-Jun-05 00:00:00,,ENG
040e8bcd-133,SCH4,71d0857c,435,f6b6e574,2025-May-20 00:00:00,,ENG
040e8bcd-133,SCH4,0a9a5a61,436,f6b6e574,2025-Apr-24 00:00:00,2025-May-24 00:00:00,
040e8bcd-133,SCH4,ffce17a7,437,f6b6e574,2025-Apr-26 00:00:00,,
040e8bcd-133,SCH4,a2695984,438,f6b6e574,2025-Jun-12 00:00:00,2025-Jun-21 00:00:00,WLS
040e8bcd-133,SCH4,6b26edcf,439,f6b6e574,2025-May-27 00:00:00,2025-Apr-24 00:00:00,
040e8bcd-133,SCH4,90b8138f,440,f6b6e574,2025-Jun-12 00:00:00,2025-Jun-13 00:00:00,
0418c456-17a,SCH2,e2069da7,441,6e150d57,2025-May-29 00:00:00,,ENG
0418c456-17a,SCH2,33f69478,442,6e150d57,2025-May-17 00:00:00,,ENG
0418c456-17a,SCH2,55eb27e6,443,6e150d57,2025-Apr-25 00:00:00,,ENG
0418c456-17a,SCH2,238292fe,444,6e150d57,2025-Jun-01 00:00:00,2025-May-10 00:00:00,ENG
0418c456-17a,SCH2,98dd02c4,445,6e150d57,2025-Jun-03 00:00:00,,
0418c456-17a,SCH2,47b0b252,446,6e150d57,2025-Jun-15 00:00:00,,ENG
043bd800-c91,SCH6,b3d398ca,447,561df8b6,2025-May-17 00:00:00,2025-May-20 00:00:00,
043bd800-c91,SCH6,a9f100e1,448,561df8b6,2025-Apr-29 00:00:00,,ENG
0451d8d5-881,SCH1,593effd5,449,acfbf1ff,2025-Jul-02 00:00:00,,ENG
0451d8d5-881,SCH1,b422f275,450,acfbf1ff,2025-Jun-08 00:00:00,,ENG
0451d8d5-881,SCH1,faddbc6f,451,acfbf1ff,2025-Jun-27 00:00:00,,ENG
047552d7-c31,SCH5,ccdce2d2,452,1d5f54df,2025-Apr-20 00:00:00,,ENG
047552d7-c31,SCH5,631fe27c,453,1d5f54df,2025-Jul-01 00:00:00,,
047552d7-c31,SCH5,780e82e3,454,1d5f54df,2025-May-16 00:00:00,,SCT
047552d7-c31,SCH5,fa454b47,455,1d5f54df,2025-Jul-10 00:00:00,,ENG
047e3cd1-3de,SCH4,5f3b2a80,456,5e0bca15,2025-Apr-20 00:00:00,2025-Jun-05 00:00:00,ENG
047e3cd1-3de,SCH4,426fc198,457,5e0bca15,2025-May-06 00:00:00,,ENG
047e3cd1-3de,SCH4,32b4100b,458,5e0bca15,2025-Jun-03 00:00:00,2025-Jun-29 00:00:00,SCT
047e3cd1-3de,SCH4,e198ce90,459,5e0bca15,2025-May-20 00:00:00,,ENG
047e3cd1-3de,SCH4,986619f1,460,5e0bca15,2025-Jun-23 00:00:00,2025-May-03 00:00:00,ENG
047e3cd1-3de,SCH4,5ed6750a,461,5e0bca15,2025-Jun-07 00:00:00,2025-May-09 00:00:00,
048ff162-172,SCH2,27af9914,462,952531db,2025-May-11 00:00:00,2025-Jun-19 00:00:00,ENG
048ff162-172,SCH2,dfa9d058,463,952531db,2025-Apr-20 00:00:00,,ENG
048ff162-172,SCH2,dcb42651,464,952531db,2025-May-25 00:00:00,,ENG
048ff162-172,SCH2,c4ae4ad8,465,952531db,2025-May-13 00:00:00,2025-Jul-01 00:00:00,ENG
048ff162-172,SCH2,8a719812,466,952531db,2025-May-16 00:00:00,2025-Jun-27 00:00:00,SCT
048ff162-172,SCH2,77ee5f0b,467,952531db,2025-May-27 00:00:00,,ENG
048ff162-172,SCH2,b66f84c1,468,952531db,2025-May-07 00:00:00,2025-Apr-29 00:00:00,WLS
04a82cbe-ee8,SCH7,c04f9361,469,ec02895b,2025-Jun-13 00:00:00,,NIR
04a82cbe-ee8,SCH7,eb477a18,470,ec02895b,2025-Jul-11 00:00:00,,ENG
04a82cbe-ee8,SCH7,7ba50566,471,ec02895b,2025-May-31 00:00:00,2025-Jun-17 00:00:00,
04a82cbe-ee8,SCH7,34e3a715,472,ec02895b,2025-May-25 00:00:00,,SCT
04a82cbe-ee8,SCH7,6e466743,473,ec02895b,2025-Jun-30 00:00:00,,ENG
04aa087a-56b,SCH5,db0930bb,474,747850dd,2025-Jul-01 00:00:00,,ENG
04aa087a-56b,SCH5,a036ed22,475,747850dd,2025-Jun-13 00:00:00,2025-Jun-07 00:00:00,SCT
04aa087a-56b,SCH5,e48aef9d,476,747850dd,2025-Jul-02 00:00:00,,ENG
04aa087a-56b,SCH5,725afe1f,477,747850dd,2025-Apr-27 00:00:00,2025-Jul-04 00:00:00,
04aa087a-56b,SCH5,62665bc6,478,747850dd,2025-Apr-30 00:00:00,2025-Jun-06 00:00:00,NIR
04b08478-00c,SCH8,beed0102,479,82fb3170,2025-Jun-28 00:00:00,,
04b08478-00c,SCH8,9aa31a85,480,82fb3170,2025-May-04 00:00:00,,SCT
04b08478-00c,SCH8,985dd5cd,481,82fb3170,2025-Jun-04 00:00:00,,ENG
04bb73ba-706,SCH4,7093e127,482,4a7183dc,2025-May-15 00:00:00,,
04bb73ba-706,SCH4,2214c559,483,4a7183dc,2025-Jun-13 00:00:00,2025-Jun-20 00:00:00,SCT
04bb73ba-706,SCH4,a8d73382,484,4a7183dc,2025-May-30 00:00:00,,ENG
04bb73ba-706,SCH4,9098acc2,485,4a7183dc,2025-Jul-08 00:00:00,2025-May-13 00:00:00,ENG
04bb73ba-706,SCH4,f8892643,486,4a7183dc,2025-Jul-13 00:00:00,2025-Jun-16 00:00:00,SCT
04bb73ba-706,SCH4,9b239444,487,4a7183dc,2025-May-29 00:00:00,,SCT
04bb73ba-706,SCH4,bb421d96,488,4a7183dc,2025-May-09 00:00:00,,ENG
04e4179f-966,SCH1,7f740cfa,489,64c20e0e,2025-Jun-08 00:00:00,2025-Jun-08 00:00:00,SCT
04e4179f-966,SCH1,e532a852,490,64c20e0e,2025-May-24 00:00:00,,ENG
04e4179f-966,SCH1,81e3dc9a,491,64c20e0e,2025-May-20 00:00:00,,ENG
04e4179f-966,SCH1,773adce6,492,64c20e0e,2025-May-12 00:00:00,2025-Jul-08 00:00:00,ENG
04e43d34-d9f,SCH4,1991eec2,493,70146278,2025-May-16 00:00:00,,ENG
04e43d34-d9f,SCH4,5f12576c,494,70146278,2025-Apr-26 00:00:00,,SCT
04e43d34-d9f,SCH4,6348bba0,495,70146278,2025-Jun-08 00:00:00,,ENG
04e43d34-d9f,SCH4,5ae40e4c,496,70146278,2025-Jun-22 00:00:00,2025-May-27 00:00:00,ENG
0517669d-33e,SCH8,6fe0f788,497,4eee653b,2025-Jul-13 00:00:00,,ENG
0517669d-33e,SCH8,46ccc5a1,498,4eee653b,2025-Jun-09 00:00:00,2025-Apr-30 00:00:00,SCT
0517669d-33e,SCH8,5ab8d901,499,4eee653b,2025-Jun-23 00:00:00,2025-Jul-12 00:00:00,SCT
0517669d-33e,SCH8,f524c019,500,4eee653b,2025-Jul-05 00:00:00,,SCT
0517669d-33e,SCH8,f01039cb,501,4eee653b,2025-Jun-26 00:00:00,,ENG
0517669d-33e,SCH8,b0d93c11,502,4eee653b,2025-Jun-21 00:00:00,,WLS
0517669d-33e,SCH8,ebcadd86,503,4eee653b,2025-Jun-21 00:00:00,,SCT
0517669d-33e,SCH8,6bceb998,504,4eee653b,2025-Jul-07 00:00:00,2025-May-29 00:00:00,SCT
0517669d-33e,SCH8,041864b7,505,4eee653b,2025-Jul-14 00:00:00,2025-Jun-01 00:00:00,ENG
0517669d-33e,SCH8,a9dfb83a,506,4eee653b,2025-May-16 00:00:00,,SCT
051dc393-f88,SCH8,a7057694,507,cbe2396b,2025-Jun-15 00:00:00,2025-Jun-07 00:00:00,
051dc393-f88,SCH8,58e3386b,508,cbe2396b,2025-Jun-13 00:00:00,,ENG
05312852-b56,SCH3,ffb1830d,509,5ba6997a,2025-Jun-28 00:00:00,2025-May-22 00:00:00,ENG
05312852-b56,SCH3,90e85a68,510,5ba6997a,2025-Jun-20 00:00:00,2025-May-11 00:00:00,SCT
05312852-b56,SCH3,d235c2c6,511,5ba6997a,2025-May-24 00:00:00,,ENG
05312852-b56,SCH3,84e3c3ba,512,5ba6997a,2025-Jul-01 00:00:00,,ENG
