pupilonrolltableid,NativeId,fsmperiodtableid,fsmperiodorderseqcolumn,sourceid,fsmstartdate,fsmenddate,ukcountry
027b55e4-bfd,SCH7,e2e8f066,248,32b3be8f,2025-Mar-15 00:00:00,,ENG
027b55e4-bfd,SCH7,af96cdf8,249,32b3be8f,2025-Feb-11 00:00:00,2025-Jan-25 00:00:00,
027b55e4-bfd,SCH7,933973f6,250,32b3be8f,2025-Mar-13 00:00:00,2025-Mar-23 00:00:00,ENG
027b55e4-bfd,SCH7,ae72eb80,251,32b3be8f,2025-Feb-15 00:00:00,,ENG
027b55e4-bfd,SCH7,7f1bacb9,252,32b3be8f,2025-Jan-09 00:00:00,,ENG
027b55e4-bfd,SCH7,9b6e0ae9,253,32b3be8f,2025-Mar-22 00:00:00,2025-Jan-19 00:00:00,SCT
027b55e4-bfd,SCH7,5c9e091d,254,32b3be8f,2025-Mar-19 00:00:00,2025-Jan-29 00:00:00,ENG
029cbebb-721,SCH3,0fd9a76e,255,c6e2058a,2025-Jan-08 00:00:00,2025-Jan-31 00:00:00,ENG
029cbebb-721,SCH3,3d17e057,256,c6e2058a,2025-Jan-12 00:00:00,2025-Apr-05 00:00:00,ENG
029cbebb-721,SCH3,14eb687a,257,c6e2058a,2025-Jan-10 00:00:00,2025-Apr-03 00:00:00,SCT
029cbebb-721,SCH3,d5491aa2,258,c6e2058a,2025-Jan-23 00:00:00,,
029cbebb-721,SCH3,6e9361f2,259,c6e2058a,2025-Mar-08 00:00:00,,SCT
029cbebb-721,SCH3,999fb967,260,c6e2058a,2025-Apr-07 00:00:00,,SCT
029cbebb-721,SCH3,06055e85,261,c6e2058a,2025-Mar-20 00:00:00,2025-Feb-19 00:00:00,SCT
02a43603-c14,SCH5,a24fdc08,262,3884df4d,2025-Feb-22 00:00:00,2025-Feb-01 00:00:00,SCT
02a43603-c14,SCH5,ed6f0888,263,3884df4d,2025-Jan-13 00:00:00,,SCT
02a43603-c14,SCH5,a822d739,264,3884df4d,2025-Feb-28 00:00:00,,
02a43603-c14,SCH5,6d2fd8c7,265,3884df4d,2025-Feb-01 00:00:00,,ENG
02a43603-c14,SCH5,c62a9c06,266,3884df4d,2025-Jan-08 00:00:00,2025-Feb-12 00:00:00,NIR
02a43603-c14,SCH5,c09fdada,267,3884df4d,2025-Feb-06 00:00:00,2025-Feb-24 00:00:00,ENG
02b804eb-65b,SCH2,2f2624b9,268,1a4d52ac,2025-Mar-16 00:00:00,2025-Mar-09 00:00:00,WLS
02b804eb-65b,SCH2,9d603e81,269,1a4d52ac,2025-Jan-15 00:00:00,2025-Feb-17 00:00:00,ENG
02b804eb-65b,SCH2,72abb108,270,1a4d52ac,2025-Feb-25 00:00:00,2025-Feb-10 00:00:00,ENG
02b804eb-65b,SCH2,f1fa7706,271,1a4d52ac,2025-Mar-29 00:00:00,2025-Mar-02 00:00:00,ENG
02b804eb-65b,SCH2,fe8e240a,272,1a4d52ac,2025-Jan-29 00:00:00,,ENG
02b804eb-65b,SCH2,9cab41ab,273,1a4d52ac,2025-Feb-12 00:00:00,2025-Apr-07 00:00:00,SCT
02b804eb-65b,SCH2,9bb9fba0,274,1a4d52ac,2025-Feb-21 00:00:00,,WLS
02b804eb-65b,SCH2,0f1361d9,275,1a4d52ac,2025-Feb-02 00:00:00,,NIR
02c02df8-83a,SCH4,ee8fbffd,276,944b60c2,2025-Mar-12 00:00:00,2025-Apr-09 00:00:00,NIR
02c02df8-83a,SCH4,1bb43727,277,944b60c2,2025-Jan-22 00:00:00,2025-Feb-18 00:00:00,NIR
02c02df8-83a,SCH4,11f4504b,278,944b60c2,2025-Mar-10 00:00:00,,
02c02df8-83a,SCH4,40978dfe,279,944b60c2,2025-Jan-17 00:00:00,,SCT
02c02df8-83a,SCH4,63ec63ba,280,944b60c2,2025-Feb-01 00:00:00,,ENG
02c63205-76f,SCH7,01b39a4f,281,5c940f4a,2025-Jan-23 00:00:00,2025-Jan-24 00:00:00,ENG
02c63205-76f,SCH7,677a26fc,282,5c940f4a,2025-Feb-01 00:00:00,2025-Jan-07 00:00:00,SCT
02caee4d-04a,SCH1,afd613f7,283,f9014d51,2025-Apr-03 00:00:00,2025-Mar-06 00:00:00,
03021c5d-eb5,SCH3,e6ad4642,284,54f270d8,2025-Feb-16 00:00:00,,ENG
03021c5d-eb5,SCH3,9024e145,285,54f270d8,2025-Feb-22 00:00:00,2025-Feb-12 00:00:00,SCT
03021c5d-eb5,SCH3,0ce36da4,286,54f270d8,2025-Mar-22 00:00:00,2025-Mar-27 00:00:00,ENG
03021c5d-eb5,SCH3,ec36078f,287,54f270d8,2025-Mar-23 00:00:00,,NIR
03021c5d-eb5,SCH3,8325fc3a,288,54f270d8,2025-Feb-24 00:00:00,,WLS
03021c5d-eb5,SCH3,136d68ab,289,54f270d8,2025-Mar-24 00:00:00,,ENG
03021c5d-eb5,SCH3,45d927dd,290,54f270d8,2025-Mar-05 00:00:00,2025-Feb-19 00:00:00,ENG
03021c5d-eb5,SCH3,480c0eec,291,54f270d8,2025-Jan-30 00:00:00,,ENG
03021c5d-eb5,SCH3,8bf47c0f,292,54f270d8,2025-Jan-09 00:00:00,2025-Mar-10 00:00:00,ENG
0312d388-a0a,SCH3,a3b63527,293,3e43b60f,2025-Feb-12 00:00:00,2025-Jan-25 00:00:00,ENG
0312d388-a0a,SCH3,83203dd4,294,3e43b60f,2025-Mar-21 00:00:00,2025-Feb-15 00:00:00,SCT
0312d388-a0a,SCH3,eab58614,295,3e43b60f,2025-Mar-11 00:00:00,,SCT
0312d388-a0a,SCH3,c3d2ee7e,296,3e43b60f,2025-Feb-05 00:00:00,,ENG
0312d388-a0a,SCH3,0f02a622,297,3e43b60f,2025-Mar-14 00:00:00,2025-Feb-12 00:00:00,ENG
0312d388-a0a,SCH3,e9c2d831,298,3e43b60f,2025-Mar-26 00:00:00,2025-Mar-30 00:00:00,NIR
0312d388-a0a,SCH3,e613fd0d,299,3e43b60f,2025-Feb-08 00:00:00,2025-Feb-21 00:00:00,SCT
0312d388-a0a,SCH3,1d93f25e,300,3e43b60f,2025-Jan-28 00:00:00,2025-Feb-12 00:00:00,
0312d388-a0a,SCH3,ec758ced,301,3e43b60f,2025-Feb-07 00:00:00,,ENG
0312d388-a0a,SCH3,2532aa44,302,3e43b60f,2025-Jan-18 00:00:00,,ENG
0328b124-b96,SCH3,2d42a33e,303,8bcc359a,2025-Jan-29 00:00:00,,ENG
0328b124-b96,SCH3,799c761f,304,8bcc359a,2025-Apr-07 00:00:00,2025-Mar-16 00:00:00,SCT
0328b124-b96,SCH3,1574811d,305,8bcc359a,2025-Feb-22 00:00:00,,SCT
0328b124-b96,SCH3,7725366c,306,8bcc359a,2025-Feb-08 00:00:00,2025-Feb-28 00:00:00,ENG
0328b124-b96,SCH3,b78b5cb9,307,8bcc359a,2025-Jan-19 00:00:00,,ENG
0328b124-b96,SCH3,ef4720a9,308,8bcc359a,2025-Mar-11 00:00:00,2025-Jan-06 00:00:00,NIR
0343c16b-50a,SCH8,799d44e3,309,6cb941b2,2025-Jan-21 00:00:00,2025-Apr-08 00:00:00,SCT
0343c16b-50a,SCH8,d07b049c,310,6cb941b2,2025-Feb-19 00:00:00,2025-Feb-20 00:00:00,ENG
0343c16b-50a,SCH8,bd80c623,311,6cb941b2,2025-Apr-05 00:00:00,2025-Mar-15 00:00:00,
0343c16b-50a,SCH8,895e5db0,312,6cb941b2,2025-Feb-16 00:00:00,2025-Mar-30 00:00:00,ENG
0343c16b-50a,SCH8,436c0c53,313,6cb941b2,2025-Feb-13 00:00:00,,SCT
0343c16b-50a,SCH8,7715c5f2,314,6cb941b2,2025-Feb-25 00:00:00,2025-Jan-19 00:00:00,ENG
0343c16b-50a,SCH8,4286f128,315,6cb941b2,2025-Mar-10 00:00:00,2025-Jan-17 00:00:00,SCT
0343c16b-50a,SCH8,a1488a96,316,6cb941b2,2025-Jan-09 00:00:00,2025-Feb-23 00:00:00,ENG
03508675-23b,SCH1,ab22b20b,317,e3110ab4,2025-Jan-30 00:00:00,,ENG
03508675-23b,SCH1,7a16eb67,318,e3110ab4,2025-Feb-19 00:00:00,,ENG
03508675-23b,SCH1,673e15f2,319,e3110ab4,2025-Mar-06 00:00:00,,SCT
036af847-83a,SCH6,16fdb426,320,d51a34f4,2025-Feb-27 00:00:00,2025-Feb-13 00:00:00,ENG
036af847-83a,SCH6,e2bf67e1,321,d51a34f4,2025-Mar-31 00:00:00,,ENG
036af847-83a,SCH6,4d4247d2,322,d51a34f4,2025-Jan-17 00:00:00,2025-Feb-12 00:00:00,WLS
036f291d-5ab,SCH8,b00e7405,323,999ea801,2025-Mar-14 00:00:00,2025-Mar-18 00:00:00,ENG
036f291d-5ab,SCH8,91166505,324,999ea801,2025-Feb-21 00:00:00,2025-Mar-13 00:00:00,WLS
036f291d-5ab,SCH8,17489bf7,325,999ea801,2025-Mar-05 00:00:00,,ENG
036f291d-5ab,SCH8,3b4d8788,326,999ea801,2025-Feb-24 00:00:00,2025-Feb-11 00:00:00,ENG
036f291d-5ab,SCH8,a945582e,327,999ea801,2025-Jan-25 00:00:00,,SCT
036f291d-5ab,SCH8,aa9df3cf,328,999ea801,2025-Apr-04 00:00:00,,SCT
036f291d-5ab,SCH8,d148ee76,329,999ea801,2025-Mar-30 00:00:00,2025-Mar-24 00:00:00,ENG
036f291d-5ab,SCH8,f90f9b9f,330,999ea801,2025-Mar-10 00:00:00,2025-Feb-06 00:00:00,ENG
036f291d-5ab,SCH8,da726fa8,331,999ea801,2025-Feb-25 00:00:00,,SCT
037ffda4-4df,SCH7,6350bfb0,332,05792552,2025-Apr-04 00:00:00,2025-Mar-19 00:00:00,SCT
037ffda4-4df,SCH7,6ce6bada,333,05792552,2025-Feb-23 00:00:00,2025-Apr-07 00:00:00,ENG
037ffda4-4df,SCH7,49fdb183,334,05792552,2025-Feb-23 00:00:00,,SCT
037ffda4-4df,SCH7,3969d5a6,335,05792552,2025-Jan-08 00:00:00,,ENG
038be476-cc3,SCH5,f286d275,336,35ba773c,2025-Mar-21 00:00:00,,ENG
038be476-cc3,SCH5,431e257a,337,35ba773c,2025-Feb-19 00:00:00,2025-Jan-31 00:00:00,NIR
038be476-cc3,SCH5,ee6ab8df,338,35ba773c,2025-Jan-25 00:00:00,2025-Mar-13 00:00:00,ENG
03ac5370-389,SCH8,e15130b9,339,c4f00501,2025-Jan-15 00:00:00,2025-Jan-27 00:00:00,WLS
03ac5370-389,SCH8,f03a5888,340,c4f00501,2025-Jan-19 00:00:00,2025-Mar-01 00:00:00,ENG
03ac5370-389,SCH8,859f7775,341,c4f00501,2025-Feb-16 00:00:00,,ENG
03ac5370-389,SCH8,e779304c,342,c4f00501,2025-Jan-30 00:00:00,2025-Jan-10 00:00:00,ENG
03ac5370-389,SCH8,416863a1,343,c4f00501,2025-Jan-12 00:00:00,2025-Feb-25 00:00:00,ENG
03ac5370-389,SCH8,31b15510,344,c4f00501,2025-Jan-17 00:00:00,,ENG
03ac5370-389,SCH8,350529fe,345,c4f00501,2025-Mar-24 00:00:00,2025-Feb-13 00:00:00,SCT
03ac5370-389,SCH8,7c4d6051,346,c4f00501,2025-Apr-08 00:00:00,,ENG
03c8f697-4e8,SCH7,42e38940,347,aa03ae0c,2025-Feb-01 00:00:00,2025-Mar-26 00:00:00,ENG
03cfdbb9-b8d,SCH8,3df1fddb,348,f35a009f,2025-Mar-27 00:00:00,,ENG
03cfdbb9-b8d,SCH8,2f21c725,349,f35a009f,2025-Feb-03 00:00:00,2025-Jan-18 00:00:00,ENG
03cfdbb9-b8d,SCH8,fb13a7d8,350,f35a009f,2025-Feb-09 00:00:00,2025-Feb-01 00:00:00,SCT
03cfdbb9-b8d,SCH8,747ff49e,351,f35a009f,2025-Jan-27 00:00:00,2025-Apr-06 00:00:00,SCT
03cfdbb9-b8d,SCH8,f1ad8989,352,f35a009f,2025-Jan-06 00:00:00,2025-Mar-22 00:00:00,ENG
03cfdbb9-b8d,SCH8,90c12f6f,353,f35a009f,2025-Mar-10 00:00:00,,ENG
03cfdbb9-b8d,SCH8,cf136df3,354,f35a009f,2025-Feb-14 00:00:00,,ENG
03cfdbb9-b8d,SCH8,09002b46,355,f35a009f,2025-Jan-28 00:00:00,,
03cfdbb9-b8d,SCH8,78d7e3c4,356,f35a009f,2025-Jan-21 00:00:00,2025-Mar-30 00:00:00,SCT
03f40606-28a,SCH6,4cef9095,357,36f128ac,2025-Mar-16 00:00:00,2025-Mar-26 00:00:00,
03f40606-28a,SCH6,fc7ebb97,358,36f128ac,2025-Feb-04 00:00:00,,ENG
03f40606-28a,SCH6,3ca82e81,359,36f128ac,2025-Feb-11 00:00:00,,SCT
03f40606-28a,SCH6,f9a24e3c,360,36f128ac,2025-Feb-05 00:00:00,2025-Jan-13 00:00:00,SCT
040e8bcd-133,SCH4,1aae90e7,361,85fb621f,2025-Feb-11 00:00:00,2025-Mar-31 00:00:00,SCT
040e8bcd-133,SCH4,a291c283,362,85fb621f,2025-Mar-13 00:00:00,2025-Jan-10 00:00:00,SCT
040e8bcd-133,SCH4,1b589ca0,363,85fb621f,2025-Jan-23 00:00:00,,SCT
040e8bcd-133,SCH4,cd9ec58b,364,85fb621f,2025-Jan-23 00:00:00,2025-Feb-25 00:00:00,ENG
0418c456-17a,SCH2,4e7c88c2,365,e9131e5f,2025-Mar-13 00:00:00,,
0418c456-17a,SCH2,6b8f2ccf,366,e9131e5f,2025-Feb-05 00:00:00,,ENG
0418c456-17a,SCH2,76e8e1cb,367,e9131e5f,2025-Feb-15 00:00:00,,ENG
0418c456-17a,SCH2,f3d9a8da,368,e9131e5f,2025-Feb-13 00:00:00,,ENG
0418c456-17a,SCH2,8d5a5256,369,e9131e5f,2025-Apr-05 00:00:00,2025-Mar-20 00:00:00,SCT
0418c456-17a,SCH2,0c391fd8,370,e9131e5f,2025-Jan-12 00:00:00,2025-Feb-11 00:00:00,SCT
0418c456-17a,SCH2,088fbb7e,371,e9131e5f,2025-Jan-21 00:00:00,2025-Feb-21 00:00:00,ENG
0418c456-17a,SCH2,7cbd0763,372,e9131e5f,2025-Jan-24 00:00:00,,SCT
0418c456-17a,SCH2,b518a303,373,e9131e5f,2025-Mar-30 00:00:00,2025-Jan-15 00:00:00,ENG
043bd800-c91,SCH6,252cc16c,374,8380dd98,2025-Mar-19 00:00:00,2025-Jan-15 00:00:00,ENG
043bd800-c91,SCH6,752cf9c3,375,8380dd98,2025-Mar-19 00:00:00,,
043bd800-c91,SCH6,1fd47727,376,8380dd98,2025-Mar-18 00:00:00,2025-Apr-07 00:00:00,ENG
043bd800-c91,SCH6,323e1583,377,8380dd98,2025-Jan-17 00:00:00,,ENG
043bd800-c91,SCH6,a0072637,378,8380dd98,2025-Mar-10 00:00:00,2025-Jan-24 00:00:00,ENG
043bd800-c91,SCH6,84dd692a,379,8380dd98,2025-Feb-13 00:00:00,,ENG
0444604c-694,SCH2,c446c48a,380,051c5bda,2025-Feb-21 00:00:00,,ENG
0444604c-694,SCH2,ca1f4934,381,051c5bda,2025-Jan-07 00:00:00,,ENG
0444604c-694,SCH2,ae691cd0,382,051c5bda,2025-Mar-31 00:00:00,,NIR
0444604c-694,SCH2,2dfdeb07,383,051c5bda,2025-Jan-17 00:00:00,,ENG
0444604c-694,SCH2,86158bef,384,051c5bda,2025-Mar-14 00:00:00,,SCT
0444604c-694,SCH2,f834aa5b,385,051c5bda,2025-Feb-10 00:00:00,,WLS
0444604c-694,SCH2,58e43b91,386,051c5bda,2025-Feb-09 00:00:00,2025-Mar-14 00:00:00,SCT
0451d8d5-881,SCH1,0466dc8d,387,1d0bcaf2,2025-Apr-08 00:00:00,2025-Feb-06 00:00:00,NIR
0451d8d5-881,SCH1,780c7c0b,388,1d0bcaf2,2025-Mar-02 00:00:00,2025-Feb-27 00:00:00,SCT
0451d8d5-881,SCH1,f4a58f51,389,1d0bcaf2,2025-Jan-22 00:00:00,2025-Feb-26 00:00:00,ENG
0451d8d5-881,SCH1,6337fd2a,390,1d0bcaf2,2025-Mar-09 00:00:00,2025-Jan-23 00:00:00,SCT
0451d8d5-881,SCH1,ba886122,391,1d0bcaf2,2025-Mar-11 00:00:00,2025-Apr-05 00:00:00,WLS
048800ae-315,SCH2,787eed01,392,efed3127,2025-Mar-26 00:00:00,,ENG
048800ae-315,SCH2,adad9d63,393,efed3127,2025-Jan-24 00:00:00,2025-Mar-19 00:00:00,ENG
048800ae-315,SCH2,7c651a5d,394,efed3127,2025-Mar-26 00:00:00,2025-Jan-10 00:00:00,SCT
048be7de-6dd,SCH3,60a7752c,395,e21c5695,2025-Jan-23 00:00:00,,ENG
048be7de-6dd,SCH3,a7ac86e4,396,e21c5695,2025-Jan-16 00:00:00,2025-Apr-06 00:00:00,WLS
048be7de-6dd,SCH3,5961b274,397,e21c5695,2025-Jan-18 00:00:00,,SCT
048be7de-6dd,SCH3,6f2ab667,398,e21c5695,2025-Jan-14 00:00:00,,ENG
048be7de-6dd,SCH3,364ed847,399,e21c5695,2025-Feb-22 00:00:00,2025-Feb-19 00:00:00,
048be7de-6dd,SCH3,30cb26b3,400,e21c5695,2025-Mar-11 00:00:00,2025-Jan-06 00:00:00,ENG
048ff162-172,SCH2,cc094d3a,401,1ab26ab5,2025-Apr-02 00:00:00,,SCT
048ff162-172,SCH2,68580e2d,402,1ab26ab5,2025-Apr-01 00:00:00,2025-Jan-24 00:00:00,ENG
048ff162-172,SCH2,74659050,403,1ab26ab5,2025-Feb-14 00:00:00,2025-Jan-15 00:00:00,ENG
048ff162-172,SCH2,49416959,404,1ab26ab5,2025-Jan-24 00:00:00,2025-Feb-06 00:00:00,ENG
048ff162-172,SCH2,2a71e701,405,1ab26ab5,2025-Feb-21 00:00:00,2025-Jan-31 00:00:00,SCT
048ff162-172,SCH2,3156baa1,406,1ab26ab5,2025-Jan-27 00:00:00,,ENG
04a82cbe-ee8,SCH7,109ed417,407,3404586a,2025-Mar-03 00:00:00,,ENG
04a82cbe-ee8,SCH7,398612ff,408,3404586a,2025-Jan-17 00:00:00,,ENG
04a82cbe-ee8,SCH7,85107ea6,409,3404586a,2025-Jan-25 00:00:00,,WLS
04a82cbe-ee8,SCH7,906f8f88,410,3404586a,2025-Jan-11 00:00:00,2025-Feb-19 00:00:00,ENG
04a82cbe-ee8,SCH7,93ed578e,411,3404586a,2025-Jan-20 00:00:00,2025-Mar-18 00:00:00,ENG
04a82cbe-ee8,SCH7,c770bc25,412,3404586a,2025-Jan-18 00:00:00,,
04a82cbe-ee8,SCH7,a220a6a8,413,3404586a,2025-Mar-23 00:00:00,2025-Jan-26 00:00:00,SCT
04a82cbe-ee8,SCH7,8d27bb5f,414,3404586a,2025-Apr-03 00:00:00,2025-Mar-15 00:00:00,SCT
04aa087a-56b,SCH2,88af750a,415,e5b1e361,2025-Mar-30 00:00:00,,ENG
04aa087a-56b,SCH2,02587943,416,e5b1e361,2025-Jan-17 00:00:00,2025-Feb-04 00:00:00,ENG
04aa087a-56b,SCH2,c7c21528,417,e5b1e361,2025-Mar-23 00:00:00,2025-Mar-06 00:00:00,ENG
04bb73ba-706,SCH4,42b3d345,418,391776f1,2025-Jan-26 00:00:00,2025-Apr-05 00:00:00,SCT
04bb73ba-706,SCH4,daa4e225,419,391776f1,2025-Jan-09 00:00:00,,SCT
04bb73ba-706,SCH4,1d3011ae,420,391776f1,2025-Jan-22 00:00:00,2025-Feb-08 00:00:00,ENG
04bb73ba-706,SCH4,37fd49f8,421,391776f1,2025-Jan-10 00:00:00,2025-Mar-02 00:00:00,
04bb73ba-706,SCH4,68f7043e,422,391776f1,2025-Jan-29 00:00:00,,SCT
04bb73ba-706,SCH4,bfd301f6,423,391776f1,2025-Jan-09 00:00:00,,ENG
04bb73ba-706,SCH4,1e55708f,424,391776f1,2025-Mar-15 00:00:00,2025-Mar-02 00:00:00,SCT
04bb73ba-706,SCH4,977618bb,425,391776f1,2025-Apr-05 00:00:00,2025-Jan-09 00:00:00,SCT
04dc2391-b22,SCH2,c1770ca7,426,13e6a280,2025-Apr-05 00:00:00,,ENG
04f6c154-19a,SCH3,de19d3dd,427,79c8d02d,2025-Feb-07 00:00:00,,ENG
04f6c154-19a,SCH3,8f507d13,428,79c8d02d,2025-Feb-13 00:00:00,,ENG
04f6c154-19a,SCH3,3dcbb60d,429,79c8d02d,2025-Feb-02 00:00:00,2025-Feb-17 00:00:00,ENG
04f6c154-19a,SCH3,fa9b907c,430,79c8d02d,2025-Feb-19 00:00:00,2025-Feb-07 00:00:00,SCT
04f6c154-19a,SCH3,f7600a8b,431,79c8d02d,2025-Mar-11 00:00:00,2025-Jan-17 00:00:00,ENG
05141f9e-f91,SCH7,0645ff59,432,0b44884a,2025-Feb-13 00:00:00,,ENG
05141f9e-f91,SCH7,6425b9af,433,0b44884a,2025-Feb-28 00:00:00,2025-Feb-25 00:00:00,ENG
05141f9e-f91,SCH7,a42e3db7,434,0b44884a,2025-Mar-16 00:00:00,,ENG
05141f9e-f91,SCH7,473b9b54,435,0b44884a,2025-Jan-30 00:00:00,2025-Feb-19 00:00:00,ENG
05141f9e-f91,SCH7,f7531e1a,436,0b44884a,2025-Jan-10 00:00:00,2025-Mar-28 00:00:00,ENG
05141f9e-f91,SCH7,9d5e8259,437,0b44884a,2025-Jan-28 00:00:00,,
05141f9e-f91,SCH7,3cbf5722,438,0b44884a,2025-Jan-30 00:00:00,2025-Mar-08 00:00:00,
05141f9e-f91,SCH7,1092f54f,439,0b44884a,2025-Feb-09 00:00:00,2025-Mar-04 00:00:00,SCT
05141f9e-f91,SCH7,582353f3,440,0b44884a,2025-Mar-28 00:00:00,2025-Jan-26 00:00:00,ENG
0517669d-33e,SCH8,4fdb9a5a,441,0f108667,2025-Mar-31 00:00:00,,ENG
0517669d-33e,SCH8,00f6da04,442,0f108667,2025-Mar-02 00:00:00,,ENG
0517669d-33e,SCH8,2ae363c7,443,0f108667,2025-Feb-01 00:00:00,2025-Feb-27 00:00:00,ENG
0517669d-33e,SCH8,e63e2b01,444,0f108667,2025-Mar-23 00:00:00,2025-Mar-25 00:00:00,SCT
0517669d-33e,SCH8,f2ff906a,445,0f108667,2025-Mar-02 00:00:00,2025-Apr-05 00:00:00,
0517669d-33e,SCH8,8afb8ce6,446,0f108667,2025-Jan-17 00:00:00,,
0517669d-33e,SCH8,26d4139a,447,0f108667,2025-Jan-06 00:00:00,,ENG
0517669d-33e,SCH8,f4cfdba1,448,0f108667,2025-Mar-26 00:00:00,,ENG
051dc393-f88,SCH8,37a7c861,449,15164218,2025-Feb-07 00:00:00,2025-Mar-05 00:00:00,NIR
051dc393-f88,SCH8,393ddfc5,450,15164218,2025-Feb-11 00:00:00,,ENG
051dc393-f88,SCH8,b50b7112,451,15164218,2025-Jan-15 00:00:00,2025-Mar-04 00:00:00,ENG
051dc393-f88,SCH8,06988c46,452,15164218,2025-Jan-16 00:00:00,,NIR
051df6c9-b35,SCH3,6d1896a1,453,ec7ec337,2025-Feb-26 00:00:00,,ENG
051df6c9-b35,SCH3,d9dc78c5,454,ec7ec337,2025-Feb-16 00:00:00,2025-Mar-06 00:00:00,SCT
051df6c9-b35,SCH3,336249eb,455,ec7ec337,2025-Jan-14 00:00:00,2025-Feb-11 00:00:00,ENG
051df6c9-b35,SCH3,0cc651b6,456,ec7ec337,2025-Mar-18 00:00:00,,SCT
051df6c9-b35,SCH3,d4b8c5a4,457,ec7ec337,2025-Jan-21 00:00:00,2025-Jan-18 00:00:00,ENG
051df6c9-b35,SCH3,44632ff7,458,ec7ec337,2025-Mar-15 00:00:00,2025-Feb-22 00:00:00,SCT
051df6c9-b35,SCH3,5cac8899,459,ec7ec337,2025-Feb-12 00:00:00,2025-Jan-29 00:00:00,
051df6c9-b35,SCH3,93721f8f,460,ec7ec337,2025-Jan-23 00:00:00,,
051df6c9-b35,SCH3,f3dcf001,461,ec7ec337,2025-Feb-26 00:00:00,2025-Mar-09 00:00:00,ENG
05312852-b56,SCH3,0fc57fba,462,dbe53cdc,2025-Jan-14 00:00:00,,ENG
05312852-b56,SCH3,42070ec4,463,dbe53cdc,2025-Mar-12 00:00:00,2025-Feb-28 00:00:00,ENG
05312852-b56,SCH3,57404320,464,dbe53cdc,2025-Mar-05 00:00:00,,ENG
05312852-b56,SCH3,1fc77676,465,dbe53cdc,2025-Jan-23 00:00:00,2025-Mar-02 00:00:00,ENG
05312852-b56,SCH3,471a3605,466,dbe53cdc,2025-Jan-29 00:00:00,2025-Feb-01 00:00:00,ENG
05312852-b56,SCH3,76cfb068,467,dbe53cdc,2025-Jan-30 00:00:00,2025-Apr-06 00:00:00,SCT
05312852-b56,SCH3,fba4c879,468,dbe53cdc,2025-Jan-16 00:00:00,2025-Mar-05 00:00:00,SCT
053de4b0-d85,SCH1,423857b7,469,11d6b042,2025-Mar-19 00:00:00,,ENG
053de4b0-d85,SCH1,a52d0f23,470,11d6b042,2025-Jan-24 00:00:00,,NIR
053de4b0-d85,SCH1,b3df8058,471,11d6b042,2025-Mar-17 00:00:00,,ENG
053de4b0-d85,SCH1,15bff40f,472,11d6b042,2025-Jan-13 00:00:00,2025-Mar-03 00:00:00,ENG
053de4b0-d85,SCH1,26065145,473,11d6b042,2025-Jan-27 00:00:00,2025-Mar-12 00:00:00,SCT
053de4b0-d85,SCH1,a1178ca7,474,11d6b042,2025-Feb-26 00:00:00,2025-Mar-27 00:00:00,ENG
05420408-efb,SCH2,344e66e6,475,45ce34e7,2025-Feb-27 00:00:00,,ENG
05420408-efb,SCH2,9f8b5c7d,476,45ce34e7,2025-Feb-03 00:00:00,2025-Mar-31 00:00:00,ENG
05420408-efb,SCH2,c62ee266,477,45ce34e7,2025-Feb-16 00:00:00,2025-Jan-09 00:00:00,
05420408-efb,SCH2,61edcb77,478,45ce34e7,2025-Jan-15 00:00:00,,
0585a4ba-d33,SCH6,293a9077,479,0f67dfb0,2025-Jan-11 00:00:00,,ENG
05896049-7f6,SCH6,f9008628,480,019c8590,2025-Feb-11 00:00:00,2025-Mar-25 00:00:00,ENG
05896049-7f6,SCH6,8806c5d9,481,019c8590,2025-Feb-14 00:00:00,,ENG
05896049-7f6,SCH6,87eec576,482,019c8590,2025-Feb-21 00:00:00,,ENG
0598e21a-387,SCH3,584bcc12,483,b355954b,2025-Feb-02 00:00:00,,ENG
0598e21a-387,SCH3,962e9644,484,b355954b,2025-Mar-09 00:00:00,2025-Jan-13 00:00:00,ENG
0598e21a-387,SCH3,a83a1251,485,b355954b,2025-Mar-18 00:00:00,2025-Feb-25 00:00:00,SCT
0598e21a-387,SCH3,52e86f85,486,b355954b,2025-Mar-30 00:00:00,,ENG
0598e21a-387,SCH3,6b3dacb2,487,b355954b,2025-Feb-27 00:00:00,2025-Feb-07 00:00:00,ENG
0598e21a-387,SCH3,d79d38b7,488,b355954b,2025-Mar-18 00:00:00,,ENG
0598e21a-387,SCH3,d9068f4e,489,b355954b,2025-Apr-06 00:00:00,2025-Mar-15 00:00:00,SCT
0598e21a-387,SCH3,8eaafdc0,490,b355954b,2025-Jan-16 00:00:00,,ENG
0598e21a-387,SCH3,f5e9cb50,491,b355954b,2025-Apr-03 00:00:00,,ENG
0598e21a-387,SCH3,6252b7ea,492,b355954b,2025-Mar-16 00:00:00,,ENG
059b1935-286,SCH7,56ee9061,493,427972b9,2025-Mar-14 00:00:00,2025-Jan-19 00:00:00,SCT
059d7c42-6fa,SCH6,8eddb7b9,494,f5ff1b81,2025-Jan-23 00:00:00,,ENG
059fa684-b63,SCH5,6ac9562c,495,d6bb2110,2025-Jan-18 00:00:00,,
059fa684-b63,SCH5,54e165b7,496,d6bb2110,2025-Mar-22 00:00:00,2025-Jan-27 00:00:00,ENG
