pupilonrolltableid,NativeId,summerhalfterm2sessiondetailsonrolltableid,summerhalfterm2sessiondetailsonrollorderseqcolumn,sourceid,sessions,attendancereason
02ae48ca-353,SCH6,ee6722d0,494,aaaa1a06,130.0,C
02ae48ca-353,SCH6,681f587f,501,aaaa1a06,124.0,I
02ae48ca-353,SCH6,cd16aa5b,497,aaaa1a06,122.0,O
02ae48ca-353,SCH6,4af3ca07,493,aaaa1a06,141.0,R
02ae48ca-353,SCH6,7d014ea9,500,aaaa1a06,127.0,S
02ae48ca-353,SCH6,50e86821,496,aaaa1a06,134.0,Z
02b804eb-65b,SCH2,ac38e242,504,9891b8f6,128.0,E
02b804eb-65b,SCH2,d408980c,502,9891b8f6,126.0,G
02b804eb-65b,SCH2,3813391c,507,9891b8f6,142.0,H
02b804eb-65b,SCH2,37595ef2,505,9891b8f6,135.0,I
02b804eb-65b,SCH2,78a800ce,510,9891b8f6,128.0,M
02b804eb-65b,SCH2,545d2aea,503,9891b8f6,130.0,O
02b804eb-65b,SCH2,66ae5901,508,9891b8f6,128.0,Z
02c424ff-3d9,SCH1,b424f5be,513,8e2577da,123.0,N
02c424ff-3d9,SCH1,e0039c98,512,8e2577da,122.0,X
02c63205-76f,SCH7,e8d7ed53,514,d7615463,132.0,C
02c63205-76f,SCH7,1d5b237e,516,d7615463,125.0,E
02c63205-76f,SCH7,a8d2685e,518,d7615463,127.0,G
02c63205-76f,SCH7,4708e3de,519,d7615463,139.0,I
02c63205-76f,SCH7,f284c44b,517,d7615463,123.0,O
02caee4d-04a,SCH1,8fd9601c,520,2101e669,137.0,C
02caee4d-04a,SCH1,b2f16d0d,521,2101e669,136.0,N
02e79cdb-4e4,SCH6,0d09d854,524,3b886fcd,132.0,E
02e79cdb-4e4,SCH6,f1fd78ed,523,3b886fcd,129.0,H
02e79cdb-4e4,SCH6,16a8d92d,522,3b886fcd,135.0,I
03021c5d-eb5,SCH3,1533befa,529,31e3cb8f,130.0,C
03021c5d-eb5,SCH3,6ec05c80,525,31e3cb8f,125.0,E
03021c5d-eb5,SCH3,6c52a91e,526,31e3cb8f,130.0,G
03021c5d-eb5,SCH3,239f89d2,528,31e3cb8f,139.0,I
03021c5d-eb5,SCH3,cc182b7f,527,31e3cb8f,125.0,R
0312d388-a0a,SCH3,3b6af90c,532,15ec2067,129.0,G
0312d388-a0a,SCH3,4ff73f33,530,15ec2067,128.0,S
031d062d-c54,SCH7,cb8165c2,533,2311394e,134.0,C
031d062d-c54,SCH7,3c345805,540,2311394e,123.0,H
031d062d-c54,SCH7,a7890bc9,539,2311394e,130.0,O
031d062d-c54,SCH7,557ed6fd,537,2311394e,132.0,S
031d062d-c54,SCH7,ac002759,538,2311394e,133.0,T
032412b4-f07,SCH8,a608b05b,549,0db131b3,128.0,C
032412b4-f07,SCH8,0ac3343f,546,0db131b3,132.0,G
032412b4-f07,SCH8,8c81e0b1,541,0db131b3,133.0,H
032412b4-f07,SCH8,6dfde1b5,544,0db131b3,131.0,I
032412b4-f07,SCH8,6bf09364,543,0db131b3,136.0,M
032412b4-f07,SCH8,8998b1ed,548,0db131b3,124.0,R
032412b4-f07,SCH8,d9339c9c,547,0db131b3,129.0,S
032412b4-f07,SCH8,56ed3aca,545,0db131b3,130.0,T
032412b4-f07,SCH8,5e5c4a59,542,0db131b3,121.0,Y
0324d37b-e67,SCH8,b352285d,551,9ab7f1cd,132.0,R
0328b124-b96,SCH3,9822ac77,552,7397f8bf,141.0,E
0328b124-b96,SCH3,c5cbfd65,553,7397f8bf,131.0,M
0328b124-b96,SCH3,c173caeb,554,7397f8bf,123.0,Y
033084dc-239,SCH2,cda2c716,559,a583f682,137.0,G
033084dc-239,SCH2,a51e1f64,560,a583f682,134.0,M
033084dc-239,SCH2,168cea52,558,a583f682,123.0,N
03319d83-ceb,SCH7,8f30b6a3,565,a3e84a7f,138.0,#
03319d83-ceb,SCH7,37b718aa,567,a3e84a7f,129.0,C
03319d83-ceb,SCH7,db41b387,564,a3e84a7f,132.0,E
03319d83-ceb,SCH7,494fbed4,568,a3e84a7f,127.0,H
03319d83-ceb,SCH7,cedc8574,569,a3e84a7f,127.0,I
03319d83-ceb,SCH7,b16072ec,566,a3e84a7f,133.0,N
03319d83-ceb,SCH7,963c46c7,561,a3e84a7f,128.0,R
03319d83-ceb,SCH7,729b5c1d,562,a3e84a7f,136.0,Y
033ccabe-2a5,SCH3,5dde7140,570,66ea6fb0,142.0,R
033ccabe-2a5,SCH3,e7613188,571,66ea6fb0,127.0,T
033ccabe-2a5,SCH3,c6dc91da,572,66ea6fb0,125.0,X
0343c16b-50a,SCH8,1b4538b3,577,81120117,134.0,G
0343c16b-50a,SCH8,57e7e87b,573,81120117,121.0,H
0343c16b-50a,SCH8,303cdfd1,576,81120117,135.0,I
0343c16b-50a,SCH8,cd449a4d,575,81120117,127.0,M
0343c16b-50a,SCH8,da252305,574,81120117,134.0,S
034cb7c9-676,SCH8,1da36b13,580,84f652de,126.0,C
034cb7c9-676,SCH8,906c1c34,581,84f652de,131.0,G
034cb7c9-676,SCH8,a9c64565,584,84f652de,130.0,H
034cb7c9-676,SCH8,9223f118,587,84f652de,137.0,I
034cb7c9-676,SCH8,0ba0e639,582,84f652de,132.0,O
034cb7c9-676,SCH8,e43a135e,579,84f652de,136.0,S
03508675-23b,SCH1,d8aecc3c,590,93f9e3e9,140.0,#
03508675-23b,SCH1,b9db603d,595,93f9e3e9,136.0,C
03508675-23b,SCH1,6727a100,589,93f9e3e9,127.0,E
03508675-23b,SCH1,cc2c6e10,588,93f9e3e9,131.0,H
03508675-23b,SCH1,344b7915,597,93f9e3e9,130.0,I
03508675-23b,SCH1,766085db,593,93f9e3e9,128.0,O
03508675-23b,SCH1,a70ad779,594,93f9e3e9,128.0,S
03508675-23b,SCH1,a70b9c73,592,93f9e3e9,129.0,U
03508675-23b,SCH1,a402b780,596,93f9e3e9,133.0,Y
03508675-23b,SCH1,2e9d842a,591,93f9e3e9,128.0,Z
035cbfb4-b5d,SCH7,5042c22a,598,3a917340,130.0,#
035cbfb4-b5d,SCH7,1f813f57,599,3a917340,134.0,M
035e1118-911,SCH6,166aa6d9,604,0afc7bd0,131.0,C
035e1118-911,SCH6,b5d17859,606,0afc7bd0,127.0,G
035e1118-911,SCH6,2bf6b822,605,0afc7bd0,132.0,H
035e1118-911,SCH6,952fddc9,600,0afc7bd0,138.0,N
035e1118-911,SCH6,85a9bd6c,603,0afc7bd0,124.0,O
035e1118-911,SCH6,d5864242,601,0afc7bd0,136.0,R
0365b3e3-d3d,SCH4,12a295ab,609,e7c75649,133.0,E
0365b3e3-d3d,SCH4,b2f76eec,613,e7c75649,125.0,M
0365b3e3-d3d,SCH4,8a28d2a0,608,e7c75649,124.0,N
0365b3e3-d3d,SCH4,f526631e,615,e7c75649,128.0,O
0365b3e3-d3d,SCH4,4ccfbd8a,612,e7c75649,130.0,T
036af847-83a,SCH6,c62bd714,621,4d259d6e,128.0,C
036af847-83a,SCH6,a7925c1e,617,4d259d6e,128.0,E
036af847-83a,SCH6,73678aff,618,4d259d6e,125.0,M
036af847-83a,SCH6,94a1f68b,619,4d259d6e,131.0,N
036af847-83a,SCH6,8e0d7c1f,616,4d259d6e,128.0,O
036af847-83a,SCH6,0901a2cc,622,4d259d6e,124.0,Y
036bfa4a-8df,SCH5,ac4376dd,624,c7a03ea0,125.0,C
036bfa4a-8df,SCH5,d24a9018,626,c7a03ea0,128.0,E
036bfa4a-8df,SCH5,b8c434c4,625,c7a03ea0,128.0,R
036bfa4a-8df,SCH5,28014f19,623,c7a03ea0,136.0,U
036bfa4a-8df,SCH5,b55fdbd1,627,c7a03ea0,132.0,X
036f291d-5ab,SCH8,fef81994,628,76f4bdfb,132.0,G
036f291d-5ab,SCH8,39fa38eb,630,76f4bdfb,129.0,I
036f291d-5ab,SCH8,785bb66d,629,76f4bdfb,124.0,Y
037ffda4-4df,SCH7,469ddeb3,632,6d8f2157,121.0,C
037ffda4-4df,SCH7,490f604a,635,6d8f2157,131.0,H
037ffda4-4df,SCH7,dc01abd0,633,6d8f2157,142.0,R
037ffda4-4df,SCH7,90c268c8,634,6d8f2157,125.0,X
038be476-cc3,SCH5,0bd53861,636,d5ac38f6,135.0,E
038c2e27-cab,SCH8,e485ddf9,640,9bccee82,130.0,E
038c2e27-cab,SCH8,0255a87d,641,9bccee82,129.0,G
038c2e27-cab,SCH8,73c2c6df,639,9bccee82,129.0,H
038c2e27-cab,SCH8,3306490e,644,9bccee82,133.0,M
038c2e27-cab,SCH8,d0de184e,643,9bccee82,129.0,S
038c2e27-cab,SCH8,aee085a8,645,9bccee82,138.0,T
038c2e27-cab,SCH8,1700d33b,642,9bccee82,134.0,X
038c2e27-cab,SCH8,9519ae7d,638,9bccee82,134.0,Z
03ac5370-389,SCH8,9eb6c36b,651,14fa81c0,130.0,C
03ac5370-389,SCH8,2cdecb36,652,14fa81c0,128.0,G
03ac5370-389,SCH8,2d8d4719,649,14fa81c0,127.0,H
03ac5370-389,SCH8,84010cae,648,14fa81c0,126.0,I
03ac5370-389,SCH8,350adcab,647,14fa81c0,129.0,S
03ac5370-389,SCH8,b016dc10,646,14fa81c0,134.0,T
03ac5370-389,SCH8,b9a43c25,650,14fa81c0,120.0,X
03b38cf3-f0f,SCH8,4b3fa959,654,b944172a,131.0,H
03b8842c-a6f,SCH6,09315eb0,661,567fc2d5,131.0,C
03b8842c-a6f,SCH6,122fc377,662,567fc2d5,133.0,G
03b8842c-a6f,SCH6,31179616,656,567fc2d5,127.0,H
03b8842c-a6f,SCH6,eb9231fa,657,567fc2d5,136.0,I
03b8842c-a6f,SCH6,3e11480a,658,567fc2d5,127.0,M
03b8842c-a6f,SCH6,41bf0732,655,567fc2d5,139.0,N
03c8f697-4e8,SCH7,671db709,666,e0e1bc99,127.0,G
03c8f697-4e8,SCH7,0b9fbd50,668,e0e1bc99,139.0,H
03c8f697-4e8,SCH7,861fb558,667,e0e1bc99,130.0,I
03c8f697-4e8,SCH7,5eb4bbed,672,e0e1bc99,134.0,N
03c8f697-4e8,SCH7,2cc8862b,665,e0e1bc99,129.0,S
03cfdbb9-b8d,SCH8,e9a8aace,674,aad8c53c,131.0,M
03d32e11-910,SCH5,905fc215,676,b2dde163,129.0,E
03d32e11-910,SCH5,3072429c,675,b2dde163,126.0,S
03d764f9-164,SCH7,ac783832,677,de70ade5,132.0,C
03d764f9-164,SCH7,b17bb044,678,de70ade5,140.0,M
03d764f9-164,SCH7,1cf41543,680,de70ade5,126.0,N
03d764f9-164,SCH7,321dbcff,679,de70ade5,129.0,R
03efad7b-c2a,SCH5,4b528c64,683,e029e4df,129.0,C
03efad7b-c2a,SCH5,f20a2cc3,690,e029e4df,136.0,E
03efad7b-c2a,SCH5,4d70e6db,688,e029e4df,129.0,G
03efad7b-c2a,SCH5,d45263fc,684,e029e4df,131.0,I
03efad7b-c2a,SCH5,c3f0ecfb,689,e029e4df,131.0,M
03efad7b-c2a,SCH5,7434c98c,687,e029e4df,124.0,N
03efad7b-c2a,SCH5,b3c63878,685,e029e4df,128.0,Z
03f40606-28a,SCH6,e582023d,694,2088b092,140.0,G
03f40606-28a,SCH6,ed36084d,692,2088b092,121.0,H
03f40606-28a,SCH6,f2a51264,695,2088b092,132.0,I
03f40606-28a,SCH6,04b367c7,693,2088b092,128.0,M
03f40606-28a,SCH6,5c22438b,696,2088b092,135.0,N
03f81b6c-532,SCH8,639e18e6,702,5a66e092,125.0,C
03f81b6c-532,SCH8,ba1036de,697,5a66e092,133.0,E
03f81b6c-532,SCH8,7bd4cac9,701,5a66e092,133.0,I
03f81b6c-532,SCH8,1ac12527,699,5a66e092,135.0,M
03f81b6c-532,SCH8,1db30ae0,698,5a66e092,120.0,S
04051d11-e3f,SCH2,e78e64ac,708,ef6eea6e,136.0,E
04051d11-e3f,SCH2,66f64b17,707,ef6eea6e,136.0,I
040e8bcd-133,SCH4,c3f6aad8,713,171e12c0,129.0,C
040e8bcd-133,SCH4,72744829,710,171e12c0,140.0,G
040e8bcd-133,SCH4,22f37077,712,171e12c0,131.0,H
040e8bcd-133,SCH4,afb3b05c,709,171e12c0,135.0,N
040e8bcd-133,SCH4,c4fa93ec,714,171e12c0,132.0,S
040e8bcd-133,SCH4,b29bdd96,711,171e12c0,132.0,Y
0418c456-17a,SCH5,0bcb0ad0,719,f3457d37,130.0,E
0418c456-17a,SCH5,f3307883,717,f3457d37,125.0,I
0418c456-17a,SCH5,3e758822,718,f3457d37,119.0,R
0418c456-17a,SCH5,a4f24976,716,f3457d37,125.0,T
043bd800-c91,SCH4,d90ef83a,721,d9d3c21a,132.0,E
043bd800-c91,SCH4,d0d88b12,727,d9d3c21a,129.0,G
043bd800-c91,SCH4,9c837d03,722,d9d3c21a,134.0,H
043bd800-c91,SCH4,3a96458f,724,d9d3c21a,128.0,I
043bd800-c91,SCH4,eaa8212e,723,d9d3c21a,131.0,R
043bd800-c91,SCH4,491fef8a,726,d9d3c21a,125.0,S
0444604c-694,SCH2,a4077f9f,730,2935eb49,122.0,G
0444604c-694,SCH2,e7f8acba,729,2935eb49,129.0,I
0444604c-694,SCH2,0f716536,728,2935eb49,123.0,S
0447a202-828,SCH6,c893ce82,737,45e4bf64,127.0,H
0447a202-828,SCH6,911541dd,736,45e4bf64,129.0,M
0447a202-828,SCH6,5ccc2920,732,45e4bf64,131.0,N
0447a202-828,SCH6,ed4e5f3c,733,45e4bf64,129.0,O
0447a202-828,SCH6,8f0fda68,735,45e4bf64,129.0,T
0447a202-828,SCH6,cbb9fafb,731,45e4bf64,128.0,U
0447a202-828,SCH6,20c53bdb,734,45e4bf64,134.0,Z
0451d8d5-881,SCH1,897be679,738,3c7c49e7,,C
0451d8d5-881,SCH1,62e60723,744,3c7c49e7,126.0,G
0451d8d5-881,SCH1,ee86ce23,742,3c7c49e7,119.0,H
0451d8d5-881,SCH1,9dd8462f,739,3c7c49e7,139.0,I
0451d8d5-881,SCH1,ad5908ec,741,3c7c49e7,132.0,M
0451d8d5-881,SCH1,d7ace681,746,3c7c49e7,131.0,U
0451d8d5-881,SCH1,803443db,740,3c7c49e7,135.0,Z
04524f09-7e5,SCH5,4d9cfba9,748,b4974639,127.0,N
0453f131-7e2,SCH8,025f65b8,749,0032114d,132.0,O
047552d7-c31,SCH5,41ffa41b,752,caf54794,130.0,C
047552d7-c31,SCH5,4041685b,754,caf54794,134.0,E
047552d7-c31,SCH5,7ff970a8,751,caf54794,140.0,G
047552d7-c31,SCH5,5ebc08ff,750,caf54794,127.0,H
047552d7-c31,SCH5,4b1d3240,753,caf54794,137.0,I
047552d7-c31,SCH5,90faa049,756,caf54794,132.0,O
047552d7-c31,SCH5,eed10092,755,caf54794,128.0,S
047e3cd1-3de,SCH4,4d7892e4,760,6357a9a0,129.0,C
048800ae-315,SCH2,ed36daf4,765,1483142b,125.0,C
048800ae-315,SCH2,82deb778,761,1483142b,136.0,E
048800ae-315,SCH2,5d3ea47b,762,1483142b,132.0,H
048800ae-315,SCH2,fce0c111,764,1483142b,127.0,I
048800ae-315,SCH2,0d0d569e,766,1483142b,131.0,M
048800ae-315,SCH2,6b87fadd,763,1483142b,129.0,O
048800ae-315,SCH2,1c7f5301,768,1483142b,122.0,Y
048be7de-6dd,SCH3,b996920f,770,5391b01d,137.0,C
048be7de-6dd,SCH3,33bb464e,769,5391b01d,125.0,G
048be7de-6dd,SCH3,c8484315,772,5391b01d,117.0,H
048be7de-6dd,SCH3,8a502679,773,5391b01d,124.0,M
048be7de-6dd,SCH3,1e70da2c,771,5391b01d,129.0,N
048be7de-6dd,SCH3,4d0b53ba,774,5391b01d,126.0,R
048f7f6e-127,SCH2,eba72408,780,bf2c6838,132.0,C
048f7f6e-127,SCH2,6b935d32,775,bf2c6838,129.0,H
048f7f6e-127,SCH2,4fc17c40,776,bf2c6838,133.0,I
048f7f6e-127,SCH2,2153b9d5,777,bf2c6838,131.0,N
048f7f6e-127,SCH2,3a199d9f,778,bf2c6838,133.0,S
048f7f6e-127,SCH2,35d407ab,781,bf2c6838,133.0,T
048ff162-172,SCH2,ac99573b,782,421a9d7b,122.0,G
048ff162-172,SCH2,2ce263ad,786,421a9d7b,129.0,I
048ff162-172,SCH2,c26b2769,784,421a9d7b,131.0,T
048ff162-172,SCH2,542d6244,783,421a9d7b,129.0,U
048ff162-172,SCH2,a6bb9e84,785,421a9d7b,140.0,Y
049a1e36-273,SCH5,bfd25523,787,b95e5df2,131.0,E
049a1e36-273,SCH5,1c9238cd,790,b95e5df2,130.0,G
049a1e36-273,SCH5,b4646fbe,788,b95e5df2,126.0,H
04a82cbe-ee8,SCH7,a60236f4,792,a8f5e0c6,128.0,H
04a82cbe-ee8,SCH7,3884866e,793,a8f5e0c6,130.0,N
04aa087a-56b,SCH2,03305451,795,97bd5c67,131.0,E
04b08478-00c,SCH8,45502a13,797,058d13c9,128.0,H
04b08478-00c,SCH8,9f2eda66,799,058d13c9,127.0,I
04b08478-00c,SCH8,a6bfdba3,798,058d13c9,125.0,M
04b08478-00c,SCH8,8cfa3ed8,796,058d13c9,117.0,N
04bb73ba-706,SCH4,e9d956c3,803,b4e7d588,116.0,H
04dc2391-b22,SCH2,f216133a,807,76fbf3c9,134.0,E
04dc2391-b22,SCH2,8317b662,809,76fbf3c9,134.0,I
04dc2391-b22,SCH2,4477acc1,806,76fbf3c9,131.0,M
04dc2391-b22,SCH2,bcc9e0b0,805,76fbf3c9,139.0,T
04dc2391-b22,SCH2,f0906fde,804,76fbf3c9,135.0,U
04e4179f-966,SCH8,78806d96,811,f1da4a65,120.0,C
04e4179f-966,SCH8,29d38433,810,f1da4a65,128.0,N
04e4179f-966,SCH8,db24479e,812,f1da4a65,132.0,T
04e43d34-d9f,SCH2,b1bd0d93,816,1bb92a14,129.0,C
04e43d34-d9f,SCH2,c840873b,814,1bb92a14,131.0,G
04e43d34-d9f,SCH2,a46a8be0,822,1bb92a14,120.0,H
04e43d34-d9f,SCH2,7d6cb25c,815,1bb92a14,129.0,I
04e43d34-d9f,SCH2,8021c25a,820,1bb92a14,135.0,N
04e43d34-d9f,SCH2,0837318d,817,1bb92a14,133.0,R
04e43d34-d9f,SCH2,2d6eaf07,821,1bb92a14,133.0,S
04f6c154-19a,SCH3,a6bfa791,826,382bb3a3,134.0,C
04f6c154-19a,SCH3,4b651da9,824,382bb3a3,134.0,I
04f6c154-19a,SCH3,bccad98e,823,382bb3a3,129.0,O
05141f9e-f91,SCH7,ce550c85,827,b9006583,129.0,C
05141f9e-f91,SCH7,a8247954,828,b9006583,134.0,E
05141f9e-f91,SCH7,e07c0b1d,829,b9006583,132.0,R
0517669d-33e,SCH8,bee2f751,831,50c12f3c,127.0,G
0517669d-33e,SCH8,4d83eea7,830,50c12f3c,130.0,R
051dc393-f88,SCH8,5a7b23fa,833,8fe0d6fd,133.0,C
051dc393-f88,SCH8,44f530d2,832,8fe0d6fd,136.0,I
051dc393-f88,SCH8,cf4dd649,834,8fe0d6fd,129.0,Z
051df6c9-b35,SCH3,887e1038,837,dac291a6,132.0,E
051df6c9-b35,SCH3,c957c794,839,dac291a6,138.0,G
051df6c9-b35,SCH3,6f7ac291,835,dac291a6,132.0,M
051df6c9-b35,SCH3,b0867edf,841,dac291a6,138.0,N
051df6c9-b35,SCH3,b45d8b7f,840,dac291a6,127.0,S
05312852-b56,SCH3,b5b16393,842,6e6d67bb,132.0,I
05312852-b56,SCH3,94fbedaa,846,6e6d67bb,131.0,N
05312852-b56,SCH3,fc0aa5e5,843,6e6d67bb,126.0,S
05312852-b56,SCH3,cb6985cc,845,6e6d67bb,128.0,U
053de4b0-d85,SCH1,dc3b2175,847,f885ba04,124.0,N
05420408-efb,SCH2,7a26b215,850,d028e80f,132.0,H
05420408-efb,SCH2,c627b1bc,854,d028e80f,131.0,I
05420408-efb,SCH2,4ee766b4,852,d028e80f,124.0,M
05420408-efb,SCH2,b0f852e4,849,d028e80f,141.0,N
05420408-efb,SCH2,4d19a3ae,851,d028e80f,127.0,O
05420408-efb,SCH2,7c7ee166,853,d028e80f,132.0,U
0547861b-0a8,SCH4,e1c13a0d,857,f39abbc2,130.0,C
0547861b-0a8,SCH4,e4c830f9,856,f39abbc2,131.0,I
0547861b-0a8,SCH4,0f2f7d1e,855,f39abbc2,120.0,N
0547861b-0a8,SCH4,cc293b49,859,f39abbc2,130.0,R
05498b19-e0c,SCH1,57c5938b,865,2ef05a1b,123.0,C
05498b19-e0c,SCH1,58276382,860,2ef05a1b,139.0,E
05498b19-e0c,SCH1,d7f017a1,866,2ef05a1b,129.0,H
05498b19-e0c,SCH1,b8a12316,863,2ef05a1b,134.0,M
05498b19-e0c,SCH1,8b773217,861,2ef05a1b,125.0,O
05498b19-e0c,SCH1,e4b365a2,862,2ef05a1b,133.0,R
05498b19-e0c,SCH1,efc4f02f,864,2ef05a1b,137.0,S
055a05d0-905,SCH2,115211c6,868,d5b13b1d,134.0,E
055a05d0-905,SCH2,afa7180f,869,d5b13b1d,126.0,H
055a05d0-905,SCH2,9cb6e989,871,d5b13b1d,131.0,M
055a05d0-905,SCH2,315fa940,870,d5b13b1d,128.0,N
055a05d0-905,SCH2,3f5d5881,873,d5b13b1d,126.0,S
055f21b6-a73,SCH3,996f14c3,874,2cae530d,127.0,G
0563c273-735,SCH2,25d9caee,882,8f7658e2,124.0,C
0563c273-735,SCH2,adc55dcf,876,8f7658e2,128.0,E
0563c273-735,SCH2,016286f7,880,8f7658e2,128.0,M
0563c273-735,SCH2,29d9b271,875,8f7658e2,132.0,N
0563c273-735,SCH2,2e81e876,883,8f7658e2,135.0,S
0563c273-735,SCH2,9448204b,877,8f7658e2,129.0,U
0563c273-735,SCH2,17080c35,881,8f7658e2,125.0,Z
05698dca-2ae,SCH7,787f2399,885,53316de8,125.0,C
05698dca-2ae,SCH7,d878da27,889,53316de8,122.0,G
05698dca-2ae,SCH7,278107e7,892,53316de8,130.0,I
05698dca-2ae,SCH7,fa16a738,888,53316de8,124.0,N
05698dca-2ae,SCH7,ac9406f2,884,53316de8,136.0,U
05698dca-2ae,SCH7,e8fd2b08,891,53316de8,133.0,X
05698dca-2ae,SCH7,e10f9d14,886,53316de8,129.0,Y
05698dca-2ae,SCH7,a2a71065,887,53316de8,130.0,Z
0585a4ba-d33,SCH6,ca66e611,895,03d7d774,127.0,C
0585a4ba-d33,SCH6,b9465a05,894,03d7d774,133.0,O
0585a4ba-d33,SCH6,494e41d8,893,03d7d774,121.0,S
05896049-7f6,SCH6,22d9b7c9,897,4885e0fb,138.0,H
05896049-7f6,SCH6,94e4315b,898,4885e0fb,129.0,N
05896049-7f6,SCH6,abbe7865,896,4885e0fb,123.0,O
05896049-7f6,SCH6,d3f90e0b,900,4885e0fb,130.0,R
05896049-7f6,SCH6,e56c9f08,901,4885e0fb,140.0,U
05896049-7f6,SCH6,3691e710,899,4885e0fb,129.0,Y
0593742f-13f,SCH4,b5659b24,907,b0a982e4,125.0,C
0593742f-13f,SCH4,59bbb6fd,904,b0a982e4,134.0,G
0593742f-13f,SCH4,5ae75901,908,b0a982e4,136.0,H
0593742f-13f,SCH4,eca90f74,905,b0a982e4,126.0,I
0593742f-13f,SCH4,9a16c7a9,903,b0a982e4,131.0,M
0593742f-13f,SCH4,8e287cea,906,b0a982e4,130.0,T
0598e21a-387,SCH3,0521b0fe,915,bb066b14,134.0,G
0598e21a-387,SCH3,f26e5650,914,bb066b14,140.0,I
0598e21a-387,SCH3,d009a319,913,bb066b14,130.0,N
0598e21a-387,SCH3,12e22df0,911,bb066b14,130.0,R
059b1935-286,SCH7,d7c19cd5,917,08f2f386,129.0,E
059b1935-286,SCH7,7ee1db8a,918,08f2f386,125.0,M
059b1935-286,SCH7,3e3acd6a,920,08f2f386,134.0,N
059b1935-286,SCH7,2fcfa829,923,08f2f386,133.0,O
059b1935-286,SCH7,081a62e8,916,08f2f386,134.0,S
059b1935-286,SCH7,5510a72b,925,08f2f386,130.0,T
059b1935-286,SCH7,cb72f2e2,919,08f2f386,125.0,Z
059d7c42-6fa,SCH6,4981d9e2,934,c07b862e,125.0,#
059d7c42-6fa,SCH6,b35388ac,926,c07b862e,136.0,C
059d7c42-6fa,SCH6,a6948bd3,932,c07b862e,125.0,G
059d7c42-6fa,SCH6,88a1e5ad,933,c07b862e,128.0,N
059d7c42-6fa,SCH6,624991ec,928,c07b862e,132.0,O
059d7c42-6fa,SCH6,58f5d26a,927,c07b862e,131.0,S
05a8f1d3-c60,SCH2,3f69a2d4,936,a4fd3133,,H
05a8f1d3-c60,SCH2,7d463d1a,935,a4fd3133,122.0,U
05ad4b06-152,SCH2,28f68604,939,c2347859,131.0,N
05ad4b06-152,SCH2,8eb4c351,937,c2347859,130.0,S
05ad4b06-152,SCH2,c953cc34,938,c2347859,135.0,X
05b16258-a68,SCH7,18784917,942,9f7c2c35,123.0,G
05b16258-a68,SCH7,ece82a3d,940,9f7c2c35,125.0,H
05b16258-a68,SCH7,c0cb27b9,941,9f7c2c35,138.0,N
05b4bce8-96c,SCH7,a4092075,946,552574bf,128.0,E
05b4bce8-96c,SCH7,a6cea5c8,943,552574bf,130.0,G
05b4bce8-96c,SCH7,ca609fdb,944,552574bf,124.0,H
05b4bce8-96c,SCH7,66412156,948,552574bf,123.0,I
05b4bce8-96c,SCH7,4a594fda,949,552574bf,134.0,N
05b4bce8-96c,SCH7,d1f8be92,947,552574bf,132.0,R
05b550dc-6d5,SCH1,0b0e3323,950,4079cd2f,145.0,E
05b550dc-6d5,SCH1,9fe4945b,953,4079cd2f,130.0,G
05b550dc-6d5,SCH1,b11e18d8,955,4079cd2f,130.0,I
05b550dc-6d5,SCH1,5708a267,951,4079cd2f,135.0,M
05b550dc-6d5,SCH1,e309b3c5,954,4079cd2f,143.0,O
05b550dc-6d5,SCH1,31037d3c,952,4079cd2f,128.0,S
05b550dc-6d5,SCH1,abc6c183,958,4079cd2f,132.0,U
05b63328-fb5,SCH6,8885b69d,963,f7573f06,132.0,C
05b63328-fb5,SCH6,d16d97b6,960,f7573f06,124.0,I
05b63328-fb5,SCH6,43fba06b,962,f7573f06,131.0,M
05b63328-fb5,SCH6,08b4ec57,959,f7573f06,123.0,N
05b63328-fb5,SCH6,67261325,961,f7573f06,129.0,R
05b70b5e-1d3,SCH1,cf96f222,970,989952e8,134.0,C
05b70b5e-1d3,SCH1,32e357a8,972,989952e8,124.0,E
05b70b5e-1d3,SCH1,b24b05f2,966,989952e8,131.0,G
05b70b5e-1d3,SCH1,2ef36cd1,973,989952e8,129.0,I
05b70b5e-1d3,SCH1,c6a91d85,965,989952e8,,M
05b70b5e-1d3,SCH1,96bd2c49,967,989952e8,131.0,N
05b70b5e-1d3,SCH1,8293819f,968,989952e8,137.0,R
05b70b5e-1d3,SCH1,83642ff9,971,989952e8,132.0,T
05ca0bb5-9f5,SCH6,cf956b88,975,67d33b55,133.0,I
05ca0bb5-9f5,SCH6,8728962c,976,67d33b55,130.0,M
05ca0bb5-9f5,SCH6,f8290282,977,67d33b55,125.0,R
05e11c27-b9a,SCH7,ab9c3267,978,4239c54a,125.0,C
05e11c27-b9a,SCH7,6f934def,979,4239c54a,132.0,G
05e11c27-b9a,SCH7,4dff9523,981,4239c54a,126.0,M
05e11c27-b9a,SCH7,0f5baa4f,985,4239c54a,,O
05e11c27-b9a,SCH7,c844fe3c,980,4239c54a,131.0,R
05e11c27-b9a,SCH7,07a1d131,986,4239c54a,131.0,T
05e11c27-b9a,SCH7,e82518e0,984,4239c54a,125.0,U
05e11c27-b9a,SCH7,1ddc1ce3,983,4239c54a,128.0,Y
05f0599a-181,SCH3,53109f2e,987,c2afa363,136.0,E
05f56748-446,SCH6,a37e626e,991,d7b7060d,137.0,C
